round,client_id,class_name,available,feature_name,server_normalized_mean_abs_shap,client_normalized_mean_abs_shap,client_minus_server,absolute_difference,server_rank,client_rank
10,3,BENIGN,1,AVG,0.41865456401465395,0.08738012276169133,-0.3312744412529626,0.3312744412529626,2,7
10,3,BENIGN,1,Std,0.35317072648962855,0.14865009487523106,-0.20452063161439749,0.20452063161439749,4,5
10,3,BENIGN,1,Tot size,0.2693839956775295,0.2302087395841682,-0.03917525609336131,0.03917525609336131,5,4
10,3,BENIGN,1,IAT,0.10871288159837901,0.11417937122076642,0.00546648962238741,0.00546648962238741,7,6
10,3,BENIGN,1,Number,0.0543316743839234,0.06098079008700911,0.006649115703085705,0.006649115703085705,9,8
10,3,BENIGN,1,Variance,0.3962682338371181,0.73970502350735,0.3434367896702319,0.3434367896702319,3,1
10,4,BENIGN,1,Header_Length,0.0014995702629098345,0.004159214950508261,0.0026596446875984266,0.0026596446875984266,18,15
10,4,BENIGN,1,Protocol Type,5.661100030196877e-05,1.7624373619270558e-05,-3.898662668269821e-05,3.898662668269821e-05,24,26
10,4,BENIGN,1,Time_To_Live,0.15560282460347208,0.632391366786334,0.47678854218286193,0.47678854218286193,6,1
10,4,BENIGN,1,Rate,0.00035708816266318406,0.0013455498532809302,0.000988461690617746,0.000988461690617746,19,18
10,4,BENIGN,1,fin_flag_number,8.372747331156894e-05,8.39076123273641e-05,1.801390157951606e-07,1.801390157951606e-07,23,23
10,4,BENIGN,1,syn_flag_number,0.005628538500475683,0.002939868278044757,-0.0026886702224309263,0.0026886702224309263,16,16
10,4,BENIGN,1,rst_flag_number,3.593927613163114e-05,4.411265226754242e-05,8.173376135911281e-06,8.173376135911281e-06,26,24
10,4,BENIGN,1,psh_flag_number,5.6606723518831876e-05,3.736788700210769e-05,-1.9238836516724184e-05,1.9238836516724184e-05,25,25
10,4,BENIGN,1,ack_flag_number,0.026383774867262982,0.0015722119156221187,-0.024811562951640862,0.024811562951640862,10,17
10,4,BENIGN,1,ece_flag_number,0.0,0.0,0.0,0.0,34,33
