round,client_id,num_examples,size_weight,consensus_alignment,shap_stability,shap_quality,validation_f1,utility_score,utility_weight,final_weight,local_loss,local_accuracy,local_balanced_accuracy,local_precision,local_recall,local_f1,shap_source_round,shap_calculated
8,1,478837,0.18579326780371536,0.9759064754318555,1.0,0.9831345328022989,0.3379333446943595,0.33223394095440734,0.19804252664279096,0.18824311957153048,0.33247581124305725,0.9044941943028987,0.4124193946615291,0.36496383465172555,0.4124193946615291,0.3763379707963778,5,0
8,2,477793,0.185388185966708,0.9761003599768726,1.0,0.9832702519838108,0.32985030263563014,0.3243319901894723,0.1933322243467669,0.1869769936427198,0.6585803031921387,0.6204907533759177,0.44862360212111857,0.42165606014384105,0.44862360212111857,0.38862759151189635,5,0
8,3,597080,0.23167266593901967,0.9987527182803461,1.0,0.9991269027962422,0.31370795745743923,0.3134340599169866,0.18683603783391386,0.22270534031799852,0.49542751908302307,0.772923072800477,0.42307787799246477,0.3895842844236301,0.42307787799246477,0.39043666090779106,5,0
8,4,655763,0.2544422228749403,0.9995438937819733,1.0,0.9996807256473812,0.36768908175775716,0.367571688064214,0.21910713161176518,0.24737520462230528,0.48462581634521484,0.74012602094656,0.4300645512831363,0.4130587127318336,0.4300645512831363,0.37268863006332004,5,0
8,5,367784,0.1427036574156167,0.9973941655413269,1.0,0.9981759158789287,0.34063855673836124,0.34001720335599017,0.202682079564763,0.15469934184544595,0.6986751556396484,0.6493958476078611,0.43660695921883974,0.3760261785621458,0.43660695921883974,0.3827077937146828,5,0
9,1,478837,0.18579326780371536,0.9759064754318555,1.0,0.9831345328022989,0.3412570556450643,0.33550159596709844,0.19433865239174,0.18750234472132027,0.32917091250419617,0.906741291454348,0.41590229266392853,0.39929633788416563,0.41590229266392853,0.3839278001483301,5,0
9,2,477793,0.185388185966708,0.9761003599768726,1.0,0.9832702519838108,0.346693333947213,0.3408932418313836,0.1974617528599161,0.18780289934534963,0.6443387866020203,0.6746896164890456,0.45865421268349926,0.4013314564328688,0.45865421268349926,0.4106176632320685,5,0
9,3,597080,0.23167266593901967,0.9987527182803461,1.0,0.9991269027962422,0.3343982300858932,0.33410626792626363,0.1935304113152152,0.22404421501425878,0.4958967864513397,0.7521554756114718,0.4207683969631893,0.41326361985659726,0.4207683969631893,0.3870360562419808,5,0
9,4,655763,0.2544422228749403,0.9995438937819733,1.0,0.9996807256473812,0.36267777344785346,0.36256197973652665,0.21001332749960364,0.245556443799873,0.4969734847545624,0.7196979401126015,0.4306076529719712,0.4083033960363528,0.4306076529719712,0.37279495739075325,5,0
9,5,367784,0.1427036574156167,0.9973941655413269,1.0,0.9981759158789287,0.35395861940897255,0.35331296911179233,0.20465585593352492,0.15509409711919836,0.6894229650497437,0.6650787953929982,0.4428492196903398,0.37926112722246774,0.4428492196903398,0.39498926297509956,5,0
10,1,478837,0.18579326780371536,0.9965943863367672,0.9900858879432898,0.994641836818724,0.3360340465360997,0.33423352128029477,0.19450995120567477,0.18753660448410725,0.34102627635002136,0.8589090301562109,0.4163084910095802,0.3987140525644986,0.4163084910095802,0.3675685399601583,10,1
10,2,477793,0.185388185966708,0.9966168774095672,0.9885674562519592,0.9942020510622847,0.3473218750133224,0.3453081205170436,0.20095490546672848,0.18850152986671212,0.6282715797424316,0.7002653852271681,0.46221631541134306,0.4107853871928891,0.46221631541134306,0.4182826495181259,10,1
10,3,597080,0.23167266593901967,0.9841591242509168,0.9981620478175404,0.9883600013209037,0.3301085840730811,0.3262661205905121,0.18987325673688135,0.223312784098592,0.4870932698249817,0.7620904261376958,0.4275759201852291,0.41583422895536615,0.4275759201852291,0.40043001957642943,10,1
10,4,655763,0.2544422228749403,0.9942448894696434,0.9874292473538724,0.9922001968349121,0.3594448586192413,0.3566412594733084,0.20755031904746724,0.2450638421094457,0.4741378128528595,0.7481654985635076,0.4291357694336743,0.4168860906210333,0.4291357694336743,0.38736343330380546,10,1
10,5,367784,0.1427036574156167,0.996925977180547,0.9877989795070837,0.9941878778785079,0.3579678899028748,0.3558873368111865,0.2071115675432481,0.155585239441143,0.6742689609527588,0.673464060817645,0.4420323990146914,0.3833890053862311,0.4420323990146914,0.3984871506745077,10,1
