round,client_id,num_test_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
5,1,306280,0.20052486658096313,0.9600953375995821,0.49036379834613975,0.3906173042800531,0.49036379834613975,0.402051032570382
5,2,29801,0.975174069404602,0.4697493372705614,0.42853908220948833,0.38922900206997246,0.42853908220948833,0.22803501765157386
5,3,176718,0.2245246320962906,0.9406059371427925,0.4346220995321035,0.37923789117270856,0.4346220995321035,0.359810653143127
5,4,103193,1.512824535369873,0.1361817177521731,0.42778351531174785,0.27946109352726056,0.42778351531174785,0.08964831662879863
5,5,28325,0.391348272562027,0.8670432480141218,0.4292295607124878,0.44615960520285036,0.4292295607124878,0.4092305046051509
6,1,306280,0.20467926561832428,0.9545122110487136,0.505003830660946,0.40372744329393806,0.505003830660946,0.4212313457716203
6,2,29801,0.9096386432647705,0.5011241233515654,0.443916123709451,0.39965333229645567,0.443916123709451,0.24378842078368884
6,3,176718,0.22715969383716583,0.9363732047669168,0.45582317310626375,0.3948692591970282,0.45582317310626375,0.37030729466817114
6,4,103193,1.3983168601989746,0.19386973922649792,0.4377012572453164,0.2797809251976338,0.4377012572453164,0.1089827777735583
6,5,28325,0.3879406154155731,0.8632303618711386,0.4425990578065693,0.45038587731998414,0.4425990578065693,0.4236328789303855
7,1,306280,0.1976534128189087,0.9560304296721954,0.5069401175868831,0.40872685820464966,0.5069401175868831,0.4280497972833617
7,2,29801,0.9043228030204773,0.5033723700546961,0.4468402926599937,0.4043153260433058,0.4468402926599937,0.24584958497020404
7,3,176718,0.22170504927635193,0.9372616258672009,0.45975405936990865,0.4082872397660953,0.45975405936990865,0.3720377703247377
7,4,103193,1.3907591104507446,0.1969707247584623,0.4442592714321092,0.2850317624416072,0.4442592714321092,0.11079391315239474
7,5,28325,0.38297319412231445,0.8628773168578994,0.44716164422418775,0.46648080103360123,0.44716164422418775,0.4267245574607666
8,1,306280,0.1726727932691574,0.9728157241739585,0.5048947115813031,0.4257462813053529,0.5048947115813031,0.445445810306945
8,2,29801,0.9226544499397278,0.48206436025636723,0.4461186140646509,0.41101333653260075,0.4461186140646509,0.24014273756783353
8,3,176718,0.20190337300300598,0.9497447911361604,0.46028799769683915,0.45053985021874415,0.46028799769683915,0.3762306356706234
8,4,103193,1.430598497390747,0.1556404019652496,0.44381534263515554,0.2891409293777021,0.44381534263515554,0.10697309356591322
8,5,28325,0.37116873264312744,0.8679258605472198,0.4459444155643095,0.4930067007131218,0.4459444155643095,0.42293029690808015
9,1,306280,0.17647090554237366,0.9704747290061382,0.506915298609044,0.4269252112803633,0.506915298609044,0.4488455729733701
9,2,29801,0.9001719951629639,0.4922653602228113,0.45561575816131533,0.4127143662777786,0.45561575816131533,0.2553868012237881
9,3,176718,0.2030341774225235,0.9476850122794509,0.46699397666037,0.4622416517246958,0.46699397666037,0.3864825001790436
9,4,103193,1.3999814987182617,0.17038946440165514,0.4548917857104477,0.2921141605616052,0.4548917857104477,0.12091619171903997
9,5,28325,0.3778317868709564,0.8640776699029126,0.4576972744559895,0.5109163319349918,0.4576972744559895,0.43719619530724707
10,1,306280,0.18886925280094147,0.9698511166253102,0.507752562191866,0.45639976713737374,0.507752562191866,0.46756059071369044
10,2,29801,0.83689284324646,0.5038421529478877,0.4551693891597933,0.4151628526408741,0.4551693891597933,0.2625374750367797
10,3,176718,0.21029219031333923,0.9479622902024695,0.4673276701672981,0.4624685406790826,0.4673276701672981,0.3909468061736041
10,4,103193,1.2773624658584595,0.19301696820520772,0.45467704504091244,0.29304822726465185,0.45467704504091244,0.12732542899816612
10,5,28325,0.36230823397636414,0.8703265666372463,0.4565542773462562,0.512296009915564,0.4565542773462562,0.44346975274995076
