round,source,client_id,class_name,rank,feature_name,normalized_mean_abs_shap
10,client_5,5,SPOOFING,3,AVG,0.4303731503545645
10,client_5,5,SPOOFING,4,Tot sum,0.18944179632510988
10,client_5,5,SPOOFING,5,Std,0.06867842131527789
10,client_5,5,SPOOFING,6,Min,0.046181216004775066
10,client_5,5,SPOOFING,7,IAT,0.03798304925981431
10,client_5,5,SPOOFING,8,Max,0.01954405210406065
10,client_5,5,SPOOFING,9,Time_To_Live,0.016720691801985536
10,client_5,5,SPOOFING,10,syn_flag_number,0.01075218673284559
10,server,,WEB,1,IAT,0.771586860122373
10,server,,WEB,2,Tot sum,0.42772069913901833
10,server,,WEB,3,Variance,0.36670827238836895
10,server,,WEB,4,Tot size,0.22220365483143462
10,server,,WEB,5,Std,0.16214246960068782
10,server,,WEB,6,AVG,0.08196242904015495
10,server,,WEB,7,Time_To_Live,0.05494056974310243
10,server,,WEB,8,Max,0.026825549265022588
10,server,,WEB,9,UDP,0.017676226066275624
10,server,,WEB,10,Number,0.015945610239172122
10,client_1,1,WEB,1,IAT,0.7028649648040929
10,client_1,1,WEB,2,Tot sum,0.5611283490893277
10,client_1,1,WEB,3,Std,0.3072793552273374
10,client_1,1,WEB,4,Variance,0.21255056053882507
10,client_1,1,WEB,5,Tot size,0.162753042102899
10,client_1,1,WEB,6,AVG,0.1286951747793532
10,client_1,1,WEB,7,Time_To_Live,0.06366026005359278
10,client_1,1,WEB,8,Max,0.04996384243425975
10,client_1,1,WEB,9,UDP,0.02337341189595372
10,client_1,1,WEB,10,syn_flag_number,0.020623673655640967
10,client_2,2,WEB,1,IAT,0.7467734142828145
10,client_2,2,WEB,2,Tot sum,0.49687122800192557
10,client_2,2,WEB,3,Variance,0.3465806102700511
10,client_2,2,WEB,4,Std,0.1812282187216351
10,client_2,2,WEB,5,Tot size,0.15987970024382955
10,client_2,2,WEB,6,AVG,0.10262592735979013
10,client_2,2,WEB,7,Time_To_Live,0.065899944103782
10,client_2,2,WEB,8,Max,0.029181216571570925
10,client_2,2,WEB,9,UDP,0.01927067346942005
10,client_2,2,WEB,10,ack_flag_number,0.01800140691134875
10,client_3,3,WEB,1,IAT,0.5271516237776173
10,client_3,3,WEB,2,Tot sum,0.4663251551498091
10,client_3,3,WEB,3,Variance,0.45898664612450724
10,client_3,3,WEB,4,Tot size,0.4359244411633052
10,client_3,3,WEB,5,AVG,0.26035477019042863
10,client_3,3,WEB,6,Min,0.1277841812634869
10,client_3,3,WEB,7,Std,0.1050444527367751
10,client_3,3,WEB,8,Time_To_Live,0.06944607256908647
10,client_3,3,WEB,9,Max,0.04307796831292046
10,client_3,3,WEB,10,Number,0.029449174547410258
10,client_4,4,WEB,1,Variance,0.558582959703461
10,client_4,4,WEB,2,Tot size,0.5178703333187578
10,client_4,4,WEB,3,IAT,0.4414136850259473
10,client_4,4,WEB,4,Tot sum,0.40907893638849874
10,client_4,4,WEB,5,AVG,0.21504972515875212
10,client_4,4,WEB,6,Std,0.0813094357624294
10,client_4,4,WEB,7,Time_To_Live,0.04979228603917865
10,client_4,4,WEB,8,syn_flag_number,0.02610310637568368
10,client_4,4,WEB,9,Max,0.025153158665209896
10,client_4,4,WEB,10,Min,0.019703379781119135
10,client_5,5,WEB,1,Variance,0.6569705301454348
10,client_5,5,WEB,2,Tot size,0.5183877590489573
10,client_5,5,WEB,3,IAT,0.3774832898822655
10,client_5,5,WEB,4,AVG,0.33089079627660817
10,client_5,5,WEB,5,Tot sum,0.1985566318780832
10,client_5,5,WEB,6,Std,0.06950540859937826
10,client_5,5,WEB,7,Time_To_Live,0.04394861167076202
10,client_5,5,WEB,8,Number,0.02558324560963322
10,client_5,5,WEB,9,Max,0.01936973035613739
10,client_5,5,WEB,10,syn_flag_number,0.016373871604629043
