round,source,client_id,class_id,class_name,available,feature_id,feature_name,normalized_mean_abs_shap,feature_rank_within_class
10,client_3,3,4,RECON,1,0,Header_Length,0.0019922687971886672,18
10,client_3,3,4,RECON,1,1,Protocol Type,0.0004381655036620113,23
10,client_3,3,4,RECON,1,2,Time_To_Live,0.05627016915966964,9
10,client_3,3,4,RECON,1,3,Rate,0.0010794765902890295,19
10,client_3,3,4,RECON,1,4,fin_flag_number,0.000322616452141361,25
10,client_3,3,4,RECON,1,5,syn_flag_number,0.08646826617480122,7
10,client_3,3,4,RECON,1,6,rst_flag_number,0.0010494914614920872,20
10,client_3,3,4,RECON,1,7,psh_flag_number,0.0004963123790848579,22
10,client_3,3,4,RECON,1,8,ack_flag_number,0.022525897468928118,14
10,client_3,3,4,RECON,1,9,ece_flag_number,0.0,34
10,client_3,3,4,RECON,1,10,cwr_flag_number,0.0,35
10,client_3,3,4,RECON,1,11,ack_count,0.011624215574310016,16
10,client_3,3,4,RECON,1,12,syn_count,0.048228484153264674,10
10,client_3,3,4,RECON,1,13,fin_count,0.019748913285532816,15
10,client_3,3,4,RECON,1,14,rst_count,0.028099925447258995,13
10,client_3,3,4,RECON,1,15,HTTP,5.776188411460249e-05,28
10,client_3,3,4,RECON,1,16,HTTPS,0.00012164578105532235,26
10,client_3,3,4,RECON,1,17,DNS,6.09933566864258e-05,27
10,client_3,3,4,RECON,1,18,Telnet,0.0,36
10,client_3,3,4,RECON,1,19,SMTP,0.0,37
10,client_3,3,4,RECON,1,20,SSH,7.375846025547812e-06,32
10,client_3,3,4,RECON,1,21,IRC,0.0,38
10,client_3,3,4,RECON,1,22,TCP,0.0007707844346916503,21
10,client_3,3,4,RECON,1,23,UDP,0.04804161686043126,11
10,client_3,3,4,RECON,1,24,DHCP,2.2799088576662556e-06,33
10,client_3,3,4,RECON,1,25,ARP,1.8575266483009315e-05,30
10,client_3,3,4,RECON,1,26,ICMP,0.0003696012543329132,24
10,client_3,3,4,RECON,1,27,IGMP,0.0,39
10,client_3,3,4,RECON,1,28,IPv,7.64087238094061e-06,31
10,client_3,3,4,RECON,1,29,LLC,2.2330061692445892e-05,29
10,client_3,3,4,RECON,1,30,Tot sum,0.7979257968682247,1
10,client_3,3,4,RECON,1,31,Min,0.004394701820207743,17
10,client_3,3,4,RECON,1,32,Max,0.03740547671685945,12
10,client_3,3,4,RECON,1,33,AVG,0.17863463904741392,4
10,client_3,3,4,RECON,1,34,Std,0.17136845635168227,6
10,client_3,3,4,RECON,1,35,Tot size,0.17517600305252307,5
10,client_3,3,4,RECON,1,36,IAT,0.2594200875612231,3
10,client_3,3,4,RECON,1,37,Number,0.08613823047073112,8
10,client_3,3,4,RECON,1,38,Variance,0.4220266302674515,2
10,client_4,4,4,RECON,1,0,Header_Length,0.00041090168075531765,17
10,client_4,4,4,RECON,1,1,Protocol Type,8.653321645858897e-05,23
10,client_4,4,4,RECON,1,2,Time_To_Live,0.008056965078284286,11
10,client_4,4,4,RECON,1,3,Rate,8.731012926094829e-05,22
10,client_4,4,4,RECON,1,4,fin_flag_number,3.3019632053758165e-05,25
10,client_4,4,4,RECON,1,5,syn_flag_number,0.012653497955157864,8
10,client_4,4,4,RECON,1,6,rst_flag_number,4.7729270287789556e-05,24
10,client_4,4,4,RECON,1,7,psh_flag_number,0.00010738860669975704,21
10,client_4,4,4,RECON,1,8,ack_flag_number,0.005629689686547981,13
10,client_4,4,4,RECON,1,9,ece_flag_number,1.1698937026507475e-09,36
10,client_4,4,4,RECON,1,10,cwr_flag_number,2.7100904806328013e-08,35
10,client_4,4,4,RECON,1,11,ack_count,0.0014757899214556443,16
10,client_4,4,4,RECON,1,12,syn_count,0.008731094700997,10
10,client_4,4,4,RECON,1,13,fin_count,0.0023432444401700627,14
10,client_4,4,4,RECON,1,14,rst_count,0.0017467517373786433,15
10,client_4,4,4,RECON,1,15,HTTP,1.525397760421985e-05,27
10,client_4,4,4,RECON,1,16,HTTPS,3.0160071511179485e-05,26
10,client_4,4,4,RECON,1,17,DNS,1.1086406886521428e-05,28
10,client_4,4,4,RECON,1,18,Telnet,0.0,37
10,client_4,4,4,RECON,1,19,SMTP,0.0,38
10,client_4,4,4,RECON,1,20,SSH,3.792930722763401e-07,32
10,client_4,4,4,RECON,1,21,IRC,0.0,39
10,client_4,4,4,RECON,1,22,TCP,0.00012057571817064678,19
10,client_4,4,4,RECON,1,23,UDP,0.007235233934901673,12
10,client_4,4,4,RECON,1,24,DHCP,1.7454832168996123e-07,33
10,client_4,4,4,RECON,1,25,ARP,2.7007598454210444e-06,31
10,client_4,4,4,RECON,1,26,ICMP,0.00011920963540694515,20
10,client_4,4,4,RECON,1,27,IGMP,1.510946094414436e-07,34
10,client_4,4,4,RECON,1,28,IPv,6.8361450120311885e-06,29
10,client_4,4,4,RECON,1,29,LLC,4.470297148773691e-06,30
10,client_4,4,4,RECON,1,30,Tot sum,0.271253496582644,3
10,client_4,4,4,RECON,1,31,Min,0.0003726996092427236,18
10,client_4,4,4,RECON,1,32,Max,0.03595218246302593,7
10,client_4,4,4,RECON,1,33,AVG,0.36075759024703735,2
10,client_4,4,4,RECON,1,34,Std,0.14284379394228436,5
10,client_4,4,4,RECON,1,35,Tot size,0.2684887064580932,4
10,client_4,4,4,RECON,1,36,IAT,0.049900977663895466,6
10,client_4,4,4,RECON,1,37,Number,0.011753221142071744,9
10,client_4,4,4,RECON,1,38,Variance,0.8363419002054368,1
10,client_5,5,4,RECON,1,0,Header_Length,0.003735537925308779,17
