round,source,client_id,class_name,rank,feature_name,normalized_mean_abs_shap
10,client_5,5,DOS,9,rst_count,0.08831860212950902
10,client_5,5,DOS,10,ack_flag_number,0.08009797259137966
10,server,,MIRAI,1,Tot sum,0.754737815691836
10,server,,MIRAI,2,AVG,0.5197976219374728
10,server,,MIRAI,3,Tot size,0.38679430777025875
10,server,,MIRAI,4,Variance,0.0704139365472559
10,server,,MIRAI,5,Min,0.044165996823858626
10,server,,MIRAI,6,Max,0.04112769890209537
10,server,,MIRAI,7,Std,0.033247790842596686
10,server,,MIRAI,8,UDP,0.02684739118672598
10,server,,MIRAI,9,syn_flag_number,0.00849902482505447
10,server,,MIRAI,10,syn_count,0.007023579032472383
10,client_1,1,MIRAI,1,Tot sum,0.733878047889146
10,client_1,1,MIRAI,2,AVG,0.528963832984252
10,client_1,1,MIRAI,3,Tot size,0.4114339257659865
10,client_1,1,MIRAI,4,Variance,0.07724710796373704
10,client_1,1,MIRAI,5,Std,0.04963746528902313
10,client_1,1,MIRAI,6,Max,0.04418096644291303
10,client_1,1,MIRAI,7,Min,0.037676048801317696
10,client_1,1,MIRAI,8,UDP,0.020442813887360446
10,client_1,1,MIRAI,9,syn_flag_number,0.007864370893026565
10,client_1,1,MIRAI,10,syn_count,0.006558412149254652
10,client_2,2,MIRAI,1,Tot sum,0.7559070491216112
10,client_2,2,MIRAI,2,AVG,0.5085878940738533
10,client_2,2,MIRAI,3,Tot size,0.39916726075281606
10,client_2,2,MIRAI,4,Variance,0.06482843732278619
10,client_2,2,MIRAI,5,Std,0.04812094104331453
10,client_2,2,MIRAI,6,Max,0.04176575296255034
10,client_2,2,MIRAI,7,Min,0.036427963605970615
10,client_2,2,MIRAI,8,UDP,0.02768525422765663
10,client_2,2,MIRAI,9,syn_flag_number,0.011658723453147115
10,client_2,2,MIRAI,10,syn_count,0.009564777628127687
10,client_3,3,MIRAI,1,Tot sum,0.7304888026247248
10,client_3,3,MIRAI,2,AVG,0.5339007796997451
10,client_3,3,MIRAI,3,Tot size,0.40788384198397204
10,client_3,3,MIRAI,4,Variance,0.09119739999467497
10,client_3,3,MIRAI,5,Max,0.04409273933311115
10,client_3,3,MIRAI,6,Std,0.040437513223235806
10,client_3,3,MIRAI,7,Min,0.039091637683518414
10,client_3,3,MIRAI,8,UDP,0.03472695205689243
10,client_3,3,MIRAI,9,syn_flag_number,0.013790020513098886
10,client_3,3,MIRAI,10,syn_count,0.010980570793384712
10,client_4,4,MIRAI,1,Tot sum,0.7607310613977719
10,client_4,4,MIRAI,2,AVG,0.5276284474173287
10,client_4,4,MIRAI,3,Tot size,0.3649816573534282
10,client_4,4,MIRAI,4,Variance,0.05558301776697487
10,client_4,4,MIRAI,5,Min,0.05178017907755376
10,client_4,4,MIRAI,6,Max,0.041099508700092074
10,client_4,4,MIRAI,7,Std,0.03196678742307959
