round,source,client_id,class_id,class_name,available,feature_id,feature_name,normalized_mean_abs_shap,feature_rank_within_class
10,client_2,2,1,DDOS,1,27,IGMP,0.0,38
10,client_2,2,1,DDOS,1,28,IPv,3.111772425886224e-05,29
10,client_2,2,1,DDOS,1,29,LLC,4.075445193315457e-05,28
10,client_2,2,1,DDOS,1,30,Tot sum,0.5838196112372603,1
10,client_2,2,1,DDOS,1,31,Min,0.002433402516346759,24
10,client_2,2,1,DDOS,1,32,Max,0.03791797532600451,17
10,client_2,2,1,DDOS,1,33,AVG,0.030049658133150962,18
10,client_2,2,1,DDOS,1,34,Std,0.05831283136710981,13
10,client_2,2,1,DDOS,1,35,Tot size,0.06222727307457237,12
10,client_2,2,1,DDOS,1,36,IAT,0.028974358285997363,19
10,client_2,2,1,DDOS,1,37,Number,0.0,39
10,client_2,2,1,DDOS,1,38,Variance,0.5534885170265442,2
10,client_3,3,1,DDOS,1,0,Header_Length,0.014927841980774108,12
10,client_3,3,1,DDOS,1,1,Protocol Type,0.004588888386119379,18
10,client_3,3,1,DDOS,1,2,Time_To_Live,0.0019044591021906995,22
10,client_3,3,1,DDOS,1,3,Rate,0.002688970163090177,21
10,client_3,3,1,DDOS,1,4,fin_flag_number,0.00029979103617920226,23
10,client_3,3,1,DDOS,1,5,syn_flag_number,0.08312078541558558,5
10,client_3,3,1,DDOS,1,6,rst_flag_number,0.00021794271828535393,24
10,client_3,3,1,DDOS,1,7,psh_flag_number,0.003191461070326831,19
10,client_3,3,1,DDOS,1,8,ack_flag_number,0.02076781591302101,10
10,client_3,3,1,DDOS,1,9,ece_flag_number,0.0,32
10,client_3,3,1,DDOS,1,10,cwr_flag_number,0.0,33
10,client_3,3,1,DDOS,1,11,ack_count,0.014717654321675284,13
10,client_3,3,1,DDOS,1,12,syn_count,0.03260660800512545,8
10,client_3,3,1,DDOS,1,13,fin_count,0.07250511008947745,6
10,client_3,3,1,DDOS,1,14,rst_count,0.027181955713508246,9
10,client_3,3,1,DDOS,1,15,HTTP,3.620180778265123e-05,25
10,client_3,3,1,DDOS,1,16,HTTPS,1.7769532335666778e-05,26
10,client_3,3,1,DDOS,1,17,DNS,4.555211935371689e-06,27
10,client_3,3,1,DDOS,1,18,Telnet,0.0,34
10,client_3,3,1,DDOS,1,19,SMTP,0.0,35
10,client_3,3,1,DDOS,1,20,SSH,0.0,36
10,client_3,3,1,DDOS,1,21,IRC,0.0,37
