round,source,client_id,class_name,rank,feature_name,normalized_mean_abs_shap
10,client_3,3,MIRAI,10,syn_count,0.003140160824419351
10,server,,RECON,1,Variance,0.6106030409872986
10,server,,RECON,2,Tot sum,0.5001715645410203
10,server,,RECON,3,AVG,0.3346624778986666
10,server,,RECON,4,Std,0.3192714430453671
10,server,,RECON,5,IAT,0.28404209591504426
10,server,,RECON,6,Tot size,0.2627494563357612
10,server,,RECON,7,Max,0.07253468714341965
10,server,,RECON,8,Number,0.05861772863083032
10,server,,RECON,9,ack_flag_number,0.04717869516424743
10,server,,RECON,10,Time_To_Live,0.042259033758227746
10,client_1,1,RECON,1,IAT,0.6479399882875228
10,client_1,1,RECON,2,Tot sum,0.543696030974058
10,client_1,1,RECON,3,Variance,0.49160042887408767
10,client_1,1,RECON,4,Std,0.11357080877524228
10,client_1,1,RECON,5,AVG,0.10977702819324692
10,client_1,1,RECON,6,Tot size,0.09757225387484347
10,client_1,1,RECON,7,syn_flag_number,0.05944853191499541
10,client_1,1,RECON,8,Number,0.05147770058111438
10,client_1,1,RECON,9,Max,0.025148771563704733
10,client_1,1,RECON,10,Time_To_Live,0.023711986495561273
10,client_4,4,RECON,1,Tot sum,0.7277960241563345
10,client_4,4,RECON,2,Variance,0.5447415405481415
10,client_4,4,RECON,3,AVG,0.25875249480157236
10,client_4,4,RECON,4,Std,0.216464606098411
10,client_4,4,RECON,5,Tot size,0.20071646459466902
10,client_4,4,RECON,6,IAT,0.08937923412337165
10,client_4,4,RECON,7,Number,0.07015533375748362
10,client_4,4,RECON,8,Max,0.05282295950057937
10,client_4,4,RECON,9,ack_flag_number,0.04362194972554705
10,client_4,4,RECON,10,Time_To_Live,0.03086869342771615
10,client_5,5,RECON,1,Tot sum,0.7849339820124673
10,client_5,5,RECON,2,Variance,0.49969583746842716
10,client_5,5,RECON,3,IAT,0.190902513593839
10,client_5,5,RECON,4,Std,0.17920022987715953
10,client_5,5,RECON,5,AVG,0.17007003681540922
10,client_5,5,RECON,6,Tot size,0.1549988383160785
10,client_5,5,RECON,7,Number,0.06586476401116582
10,client_5,5,RECON,8,ack_flag_number,0.04792335035223721
10,client_5,5,RECON,9,Max,0.04307148586295783
10,client_5,5,RECON,10,syn_flag_number,0.0331657762236122
10,server,,SPOOFING,1,Variance,0.5550793328799647
10,server,,SPOOFING,2,Tot size,0.5000611715949127
10,server,,SPOOFING,3,AVG,0.4544254333115288
10,server,,SPOOFING,4,Tot sum,0.40685928536485494
10,server,,SPOOFING,5,Std,0.23042388363693367
10,server,,SPOOFING,6,IAT,0.07608038180841294
10,server,,SPOOFING,7,Min,0.0627542600964876
10,server,,SPOOFING,8,Max,0.06089331834201518
10,server,,SPOOFING,9,Time_To_Live,0.03717922759222825
10,server,,SPOOFING,10,Number,0.03587590892288998
10,client_1,1,SPOOFING,1,Tot size,0.6068283457090443
10,client_1,1,SPOOFING,2,Variance,0.5169983215875569
10,client_1,1,SPOOFING,3,AVG,0.4271764331239402
10,client_1,1,SPOOFING,4,Tot sum,0.38920767220145797
10,client_1,1,SPOOFING,5,Std,0.13790778653278
10,client_1,1,SPOOFING,6,Time_To_Live,0.07047675907593325
10,client_1,1,SPOOFING,7,IAT,0.038519538386938265
10,client_1,1,SPOOFING,8,ack_flag_number,0.038498954282274546
10,client_1,1,SPOOFING,9,Number,0.037584393399776934
10,client_1,1,SPOOFING,10,Max,0.03554850146464048
10,client_3,3,SPOOFING,1,Tot sum,0.7744315767328107
10,client_3,3,SPOOFING,2,Variance,0.4321803839711838
10,client_3,3,SPOOFING,3,AVG,0.32555725068443353
10,client_3,3,SPOOFING,4,Tot size,0.27101474796420755
10,client_3,3,SPOOFING,5,Std,0.1372962096037542
10,client_3,3,SPOOFING,6,IAT,0.10647786883080404
10,client_3,3,SPOOFING,7,Time_To_Live,0.039592275774437746
10,client_3,3,SPOOFING,8,Max,0.03369671871383529
10,client_3,3,SPOOFING,9,Number,0.020696746388713366
10,client_3,3,SPOOFING,10,ack_flag_number,0.015884621756952655
10,client_5,5,SPOOFING,1,Variance,0.9288033198251396
10,client_5,5,SPOOFING,2,Tot size,0.2709377747838221
10,client_5,5,SPOOFING,3,Std,0.21705454597160154
10,client_5,5,SPOOFING,4,Tot sum,0.11156762443392315
10,client_5,5,SPOOFING,5,Time_To_Live,0.04782062460991488
10,client_5,5,SPOOFING,6,AVG,0.031564445881072344
10,client_5,5,SPOOFING,7,Max,0.02269984937106305
10,client_5,5,SPOOFING,8,ack_flag_number,0.01849484453341438
10,client_5,5,SPOOFING,9,Number,0.012636093376380872
10,client_5,5,SPOOFING,10,UDP,0.004247476549218975
10,server,,WEB,1,Tot sum,0.6150216703187231
10,server,,WEB,2,Variance,0.5256317846157769
10,server,,WEB,3,Tot size,0.430999701178126
10,server,,WEB,4,IAT,0.3001258566521076
10,server,,WEB,5,AVG,0.21613791878382643
10,server,,WEB,6,Time_To_Live,0.09763508137906328
