round,client_id,num_examples,fedavg_weight,final_weight,warmup,server_f1_source_round,client_score,raw_shap_weight,importance::BENIGN,previous_server_f1::BENIGN,similarity::BENIGN,client_validation_f1::BENIGN,gain::BENIGN,peer_count::BENIGN,comparable::BENIGN,importance::DDOS,previous_server_f1::DDOS,similarity::DDOS,client_validation_f1::DDOS,gain::DDOS,peer_count::DDOS,comparable::DDOS,importance::DOS,previous_server_f1::DOS,similarity::DOS,client_validation_f1::DOS,gain::DOS,peer_count::DOS,comparable::DOS,importance::MIRAI,previous_server_f1::MIRAI,similarity::MIRAI,client_validation_f1::MIRAI,gain::MIRAI,peer_count::MIRAI,comparable::MIRAI,importance::RECON,previous_server_f1::RECON,similarity::RECON,client_validation_f1::RECON,gain::RECON,peer_count::RECON,comparable::RECON,importance::SPOOFING,previous_server_f1::SPOOFING,similarity::SPOOFING,client_validation_f1::SPOOFING,gain::SPOOFING,peer_count::SPOOFING,comparable::SPOOFING,importance::WEB,previous_server_f1::WEB,similarity::WEB,client_validation_f1::WEB,gain::WEB,peer_count::WEB,comparable::WEB
3,1,515452,0.2,0.16252281581135805,0,2,0.38055201945615047,0.13845794715448997,0.05980363615988919,0.35555555555555557,0.9132223832050926,0.4923251847640705,0.13676962920851493,3,1,0.02494970298523383,0.8522552389363617,0.9836173660013667,0.6728110599078341,0.0,4,1,0.21263515079071713,0.0,0.7063064541686004,0.11747358073236668,0.11747358073236668,2,1,0.21263515079071713,0.0,0.8988804172526127,0.0009995002498750624,0.0009995002498750624,1,1,0.0647060576920085,0.3286170698311273,0.7637835916338817,0.0009995002498750624,0.0,2,1,0.21263515079071713,0.0,0.5844837513434016,0.5305073859987155,0.5305073859987155,1,1,0.21263515079071713,0.0,0.0,0.0,0.0,0,0
3,2,515452,0.2,0.2116554504988187,0,2,0.4726978641005243,0.20016660153131063,0.05980363615988919,0.35555555555555557,0.6211310632363091,0.4975124378109453,0.14195688225538972,3,1,0.02494970298523383,0.8522552389363617,0.26189082985644996,0.6022330774598744,0.0,4,1,0.21263515079071713,0.0,0.3190513561242904,0.557838446383338,0.557838446383338,2,1,0.21263515079071713,0.0,0.0,0.0,0.0,0,0,0.0647060576920085,0.3286170698311273,0.0,0.0,0.0,0,0,0.21263515079071713,0.0,0.0,0.0,0.0,0,0,0.21263515079071713,0.0,0.0,0.0,0.0,0,0
3,3,515452,0.2,0.20353084953547534,0,2,0.47844822835454776,0.20482408411364056,0.05980363615988919,0.35555555555555557,0.9531846058061942,0.0,0.0,3,1,0.02494970298523383,0.8522552389363617,0.9894566640047392,0.6961325966850829,0.0,4,1,0.21263515079071713,0.0,0.7490889415551705,0.09590973201692525,0.09590973201692525,2,1,0.21263515079071713,0.0,0.8988804172526127,0.9415692821368948,0.9415692821368948,1,1,0.0647060576920085,0.3286170698311273,0.0,0.0,0.0,0,0,0.21263515079071713,0.0,0.5844837513434016,0.47673928320449754,0.47673928320449754,1,1,0.21263515079071713,0.0,0.0,0.09815950920245399,0.09815950920245399,0,0
3,4,515452,0.2,0.18317024003069848,0,2,0.44640583717426213,0.18018460699445635,0.05980363615988919,0.35555555555555557,0.9669308099492114,0.0,0.0,3,1,0.02494970298523383,0.8522552389363617,0.9918827754129929,0.5000626644942975,0.0,4,1,0.21263515079071713,0.0,0.0,0.0,0.0,0,0,0.21263515079071713,0.0,0.0,0.0,0.0,0,0,0.0647060576920085,0.3286170698311273,0.8967738641347154,0.4979459728619445,0.16932890303081716,2,1,0.21263515079071713,0.0,0.0,0.0,0.0,0,0,0.21263515079071713,0.0,0.0,0.0,0.0,0,0
3,5,515452,0.2,0.23912064412364942,0,2,0.5533425634677973,0.27636676020610257,0.05980363615988919,0.35555555555555557,0.0,0.0,0.0,0,0,0.02494970298523383,0.8522552389363617,0.9884616834506083,0.4999372253609542,0.0,4,1,0.21263515079071713,0.0,0.0,0.0,0.0,0,0,0.21263515079071713,0.0,0.0,0.0,0.0,0,0,0.0647060576920085,0.3286170698311273,0.9124862158227022,0.49707965701503665,0.16846258718390933,2,1,0.21263515079071713,0.0,0.0,0.0,0.0,0,0,0.21263515079071713,0.0,0.0,0.0,0.0,0,0
4,1,515452,0.2,0.157968809498098,0,3,0.35061190989030316,0.11898891502639677,0.06858887717818475,0.30780917654208445,0.9756551236609367,0.5381040892193308,0.2302949126772464,3,1,0.024776682737675207,0.8521030045745414,0.7035543415123574,0.6729195088676672,0.0,4,1,0.21112285804163217,6.500048750365628e-05,0.46352732394924584,0.11733072598386703,0.11726572549636337,2,1,0.21112285804163217,0.0,0.9662568113370225,0.0009995002498750624,0.0009995002498750624,1,1,0.062143007917611376,0.339737108190091,0.6573216732759949,0.0,0.0,2,1,0.21112285804163217,0.0,0.6514092455698955,0.4045008655510675,0.4045008655510675,1,1,0.21112285804163217,0.0,0.0,0.0,0.0,0,0
4,2,515452,0.2,0.2175089921443703,0,3,0.5341607251772453,0.24794962459075487,0.06858887717818475,0.30780917654208445,0.9625585273742137,0.49819404658114336,0.1903848700390589,3,1,0.024776682737675207,0.8521030045745414,0.24596806070215893,0.6006213324128409,0.0,4,1,0.21112285804163217,6.500048750365628e-05,0.4913332955963705,0.5599774202653118,0.5599124197778081,2,1,0.21112285804163217,0.0,0.0,0.0,0.0,0,0,0.062143007917611376,0.339737108190091,0.0,0.0,0.0,0,0,0.21112285804163217,0.0,0.0,0.0,0.0,0,0,0.21112285804163217,0.0,0.0,0.0,0.0,0,0
4,3,515452,0.2,0.20851907320728652,0,3,0.516472508577687,0.23101271042283983,0.06858887717818475,0.30780917654208445,0.9770048885310659,0.0,0.0,3,1,0.024776682737675207,0.8521030045745414,0.9505768132038971,0.7127397000189861,0.0,4,1,0.21112285804163217,6.500048750365628e-05,0.7350453850598024,0.30244685118331327,0.30238185069580964,2,1,0.21112285804163217,0.0,0.9662568113370225,0.9421015010721944,0.9421015010721944,1,1,0.062143007917611376,0.339737108190091,0.0,0.0,0.0,0,0,0.21112285804163217,0.0,0.6514092455698955,0.47149972329828443,0.47149972329828443,1,1,0.21112285804163217,0.0,0.0,0.09535160905840286,0.09535160905840286,0,0
4,4,515452,0.2,0.1813458944882382,0,3,0.43196532654313197,0.1647524434192269,0.06858887717818475,0.30780917654208445,0.9600831098378433,0.0,0.0,3,1,0.024776682737675207,0.8521030045745414,0.9048710634208259,0.5,0.0,4,1,0.21112285804163217,6.500048750365628e-05,0.0,0.0,0.0,0,0,0.21112285804163217,0.0,0.0,0.0,0.0,0,0,0.062143007917611376,0.339737108190091,0.9161413891530935,0.4975124378109453,0.15777532962085428,2,1,0.21112285804163217,0.0,0.0,0.0,0.0,0,0,0.21112285804163217,0.0,0.0,0.0,0.0,0,0
4,5,515452,0.2,0.234657230662007,0,3,0.523181725158397,0.23729630654078157,0.06858887717818475,0.30780917654208445,0.0,0.0,0.0,0,0,0.024776682737675207,0.8521030045745414,0.7054006680974197,0.5004381023907873,0.0,4,1,0.21112285804163217,6.500048750365628e-05,0.0,0.0,0.0,0,0,0.21112285804163217,0.0,0.0,0.0,0.0,0,0,0.062143007917611376,0.339737108190091,0.8886333945999573,0.4985666209647264,0.15882951277463542,2,1,0.21112285804163217,0.0,0.0,0.0,0.0,0,0,0.21112285804163217,0.0,0.0,0.0,0.0,0,0
