round,client_id,num_test_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
8,4,163941,0.5129083395004272,0.7357463965694976,0.42761207948107754,0.37015069704334,0.42761207948107754,0.34973633179427654
8,5,91947,0.800670862197876,0.6062949307753379,0.4311851510159186,0.3313977501091731,0.4311851510159186,0.31927504889918645
9,1,119710,0.41404369473457336,0.8343830924734775,0.4340667663711872,0.35763672018834664,0.4340667663711872,0.35427325467560905
9,2,119449,0.8858343362808228,0.5370827717268458,0.4575498025068064,0.35122867256125034,0.4575498025068064,0.35313880952283005
9,3,149271,0.5137044191360474,0.7680527362984103,0.44966575882608145,0.397986890998198,0.44966575882608145,0.40524444327294634
9,4,163941,0.5040638446807861,0.7634575853508274,0.4284494768181326,0.37035362563393137,0.4284494768181326,0.3628245988958154
9,5,91947,0.7782048583030701,0.5753858200920096,0.43568438747592797,0.3514926665603127,0.43568438747592797,0.32110086877150223
10,1,119710,0.42255687713623047,0.8315178347673544,0.43635748867998414,0.369830666788438,0.43635748867998414,0.34672155250283443
10,2,119449,0.8552672266960144,0.5261576070121977,0.46278099305098824,0.3530304101813969,0.46278099305098824,0.35163663866276934
10,3,149271,0.5054810047149658,0.7858123815074596,0.4518880817937554,0.40099723679813665,0.4518880817937554,0.40506414732042845
10,4,163941,0.4935010075569153,0.7382960943266175,0.43194323891008657,0.3787499683419506,0.43194323891008657,0.3583917380936058
10,5,91947,0.7800847291946411,0.6143539212807378,0.43648133887658513,0.36397240693535404,0.43648133887658513,0.3271508234076519
11,1,119710,0.4123299717903137,0.8334809122044942,0.437137996479769,0.37246491097837725,0.437137996479769,0.3508644886568347
11,2,119449,0.8549818396568298,0.5324448090817001,0.46389897432640426,0.3700655209758588,0.46389897432640426,0.3561565367638944
11,3,149271,0.5059897899627686,0.778141768997327,0.4523047554218356,0.39765635635423385,0.4523047554218356,0.40588801511300976
11,4,163941,0.4959757924079895,0.7465795621595575,0.43469331605218375,0.3783294405348645,0.43469331605218375,0.3643224146523654
11,5,91947,0.7658042907714844,0.6033258290101906,0.43904845142173893,0.3583179678647828,0.43904845142173893,0.32607042447971957
12,1,119710,0.40208548307418823,0.8323866009523014,0.4383116490114763,0.3751634758744258,0.4383116490114763,0.34720843540045415
12,2,119449,0.8680567145347595,0.5250106740115028,0.4643710883324165,0.3709917438400993,0.4643710883324165,0.3518897455879604
12,3,149271,0.49945658445358276,0.7857386900335631,0.4514277373715258,0.4019471718174889,0.4514277373715258,0.40301034062387625
12,4,163941,0.49509623646736145,0.7309824876022472,0.43605189500872366,0.3793348867374447,0.43605189500872366,0.3599766070764296
12,5,91947,0.7621848583221436,0.6245880779144507,0.4393168955101929,0.3566453564434747,0.4393168955101929,0.33018794994987605
13,1,119710,0.3924746513366699,0.8357864840030073,0.4387271913175101,0.380223015163466,0.4387271913175101,0.35408717586056376
13,2,119449,0.8768402934074402,0.5339935872213246,0.46422430860649117,0.3675403692967898,0.46422430860649117,0.3562620552034768
13,3,149271,0.49688270688056946,0.7770832914631777,0.4517172039911812,0.397737234484125,0.4517172039911812,0.4064006773108618
13,4,163941,0.49182218313217163,0.750257714665642,0.43656035553286826,0.37836211612809695,0.43656035553286826,0.3670079652269608
13,5,91947,0.7719616889953613,0.5990842550599802,0.4408983661431884,0.3615379976073095,0.4408983661431884,0.32810073756486574
14,1,119710,0.3902561664581299,0.8347757079609055,0.44845678037536574,0.38557930188674305,0.44845678037536574,0.3519489328552953
14,2,119449,0.8722922801971436,0.5287947157364231,0.46713904428627706,0.3738542077188348,0.46713904428627706,0.3561327703292764
14,3,149271,0.49433162808418274,0.7829920078246947,0.4538094803798237,0.4018163440496317,0.4538094803798237,0.4050551002680122
14,4,163941,0.49120649695396423,0.7346545403529319,0.4391850624459463,0.37944968781184846,0.4391850624459463,0.364802589068607
