round,client_id,num_examples,size_weight,shap_weight,performance_weight,final_weight,local_loss,local_accuracy,local_balanced_accuracy,local_precision,local_recall,local_f1,shap_source_round,shap_calculated
6,3,597080,0.23167266593901967,0.20106670848252087,0.2,0.22708177232054486,0.5638286471366882,0.7540647547078803,0.3149440317581666,0.2963867496582107,0.3149440317581666,0.28356744337691825,5,0
6,4,655763,0.2544422228749403,0.20125811885824268,0.2,0.24646460727243563,0.5877737402915955,0.714616843864561,0.3193240953503085,0.2913190156834162,0.3193240953503085,0.26694325026266824,5,0
6,5,367784,0.1427036574156167,0.20018371841873292,0.2,0.15132566656608412,0.9191434383392334,0.5567555222030083,0.32529136143726406,0.27558500903679967,0.32529136143726406,0.25942073122649295,5,0
7,1,478837,0.18579326780371536,0.19600374370080428,0.2,0.1873248391882787,0.4460080862045288,0.8305822404143346,0.31316680747822995,0.28818229391487443,0.31316680747822995,0.2738860036179493,5,0
7,2,477793,0.185388185966708,0.20148771053969927,0.2,0.1878031146526567,0.7394080758094788,0.6513323677887634,0.3561385170509065,0.3060316915221061,0.3561385170509065,0.29440420050142707,5,0
7,3,597080,0.23167266593901967,0.20106670848252087,0.2,0.22708177232054486,0.553841233253479,0.7508491267560343,0.31572937741292784,0.29785911826794476,0.31572937741292784,0.2858672677742306,5,0
7,4,655763,0.2544422228749403,0.20125811885824268,0.2,0.24646460727243563,0.5743670463562012,0.7181242032194509,0.325178383606207,0.30691235166606107,0.325178383606207,0.2750293104236849,5,0
7,5,367784,0.1427036574156167,0.20018371841873292,0.2,0.15132566656608412,0.897922694683075,0.5728952548750911,0.33683809962814415,0.2919893150543058,0.33683809962814415,0.2809939368632028,5,0
8,1,478837,0.18579326780371536,0.19600374370080428,0.2,0.1873248391882787,0.4473724365234375,0.8366970177929998,0.3192529697145385,0.2880635654453573,0.3192529697145385,0.2817829002303336,5,0
8,2,477793,0.185388185966708,0.20148771053969927,0.2,0.1878031146526567,0.7210853099822998,0.6628351848906228,0.35187584630010277,0.3066799172995257,0.35187584630010277,0.2983086437933801,5,0
8,3,597080,0.23167266593901967,0.20106670848252087,0.2,0.22708177232054486,0.55987948179245,0.7614740974469254,0.3229122542148662,0.3103836988420993,0.3229122542148662,0.29819170797785804,5,0
8,4,655763,0.2544422228749403,0.20125811885824268,0.2,0.24646460727243563,0.56918865442276,0.7136469827559915,0.33369363285800074,0.3005914613662265,0.33369363285800074,0.27882474646566285,5,0
8,5,367784,0.1427036574156167,0.20018371841873292,0.2,0.15132566656608412,0.8730719089508057,0.5672398229414771,0.34335274419654976,0.27559604660784554,0.34335274419654976,0.2751222992470527,5,0
9,1,478837,0.18579326780371536,0.19600374370080428,0.2,0.1873248391882787,0.4360312521457672,0.8354105755575976,0.31437062738417043,0.2825427929167738,0.31437062738417043,0.2806092982495453,5,0
9,2,477793,0.185388185966708,0.20148771053969927,0.2,0.1878031146526567,0.7091405987739563,0.6643002452929703,0.3609606637162137,0.322060413891844,0.3609606637162137,0.30492561984224237,5,0
9,3,597080,0.23167266593901967,0.20106670848252087,0.2,0.22708177232054486,0.5469534397125244,0.7564228818725673,0.3219907696896603,0.32361586564967537,0.3219907696896603,0.2999173933972607,5,0
9,4,655763,0.2544422228749403,0.20125811885824268,0.2,0.24646460727243563,0.5576804280281067,0.7125246277624268,0.3350986140607907,0.3172038985638184,0.3350986140607907,0.2793245821872017,5,0
9,5,367784,0.1427036574156167,0.20018371841873292,0.2,0.15132566656608412,0.8291358351707458,0.5838907196537135,0.34051942113608796,0.29711768411184875,0.34051942113608796,0.2899133640796466,5,0
10,1,478837,0.18579326780371536,0.20192428451186806,0.2,0.18821292030993825,0.42713090777397156,0.8577228301729178,0.3368528324610201,0.30387378304314483,0.3368528324610201,0.3020666631304307,10,1
10,2,477793,0.185388185966708,0.20135980716997492,0.2,0.18778392914719805,0.6809538006782532,0.6863682408391866,0.3849902740328955,0.3541654681618756,0.3849902740328955,0.33934880138831874,10,1
10,3,597080,0.23167266593901967,0.20204205163347516,0.2,0.227228073793188,0.5402136445045471,0.7614339020975274,0.33572957405527815,0.3460730064395322,0.33572957405527815,0.3058578198227823,10,1
10,4,655763,0.2544422228749403,0.19603473433887292,0.2,0.2456810995945302,0.5476504564285278,0.714202060497374,0.35840800951249296,0.32743178959602437,0.35840800951249296,0.29402466095633506,10,1
10,5,367784,0.1427036574156167,0.198639122345809,0.2,0.15109397715514553,0.7742922902107239,0.614375672942021,0.3513144178797205,0.3151366152171524,0.3513144178797205,0.3102278037684125,10,1
