round,source,client_id,class_name,rank,feature_name,normalized_mean_abs_shap
10,client_1,1,SPOOFING,4,Tot sum,0.3890139453978684
10,client_1,1,SPOOFING,5,Std,0.13623893361541833
10,client_1,1,SPOOFING,6,Time_To_Live,0.07138253455801838
10,client_1,1,SPOOFING,7,IAT,0.039088823768447786
10,client_1,1,SPOOFING,8,Number,0.03812169758486095
10,client_1,1,SPOOFING,9,ack_flag_number,0.03799029615398723
10,client_1,1,SPOOFING,10,Max,0.03536819827966633
10,client_3,3,SPOOFING,1,Tot sum,0.777095161040957
10,client_3,3,SPOOFING,2,Variance,0.4313685807629287
10,client_3,3,SPOOFING,3,AVG,0.3223890597810542
10,client_3,3,SPOOFING,4,Tot size,0.26843498962047346
10,client_3,3,SPOOFING,5,Std,0.13794831709003424
10,client_3,3,SPOOFING,6,IAT,0.10633055178193773
10,client_3,3,SPOOFING,7,Time_To_Live,0.038778681047154456
10,client_3,3,SPOOFING,8,Max,0.03325014617007944
10,client_3,3,SPOOFING,9,Number,0.020786422237325523
10,client_3,3,SPOOFING,10,ack_flag_number,0.015170067353421923
10,client_5,5,SPOOFING,1,Variance,0.9303339002322597
10,client_5,5,SPOOFING,2,Tot size,0.23014631977152084
10,client_5,5,SPOOFING,3,Std,0.21969835109106256
10,client_5,5,SPOOFING,4,Tot sum,0.14330499719190556
10,client_5,5,SPOOFING,5,AVG,0.0950073387376077
10,client_5,5,SPOOFING,6,Time_To_Live,0.04805451903737731
10,client_5,5,SPOOFING,7,Max,0.027099641682544185
10,client_5,5,SPOOFING,8,ack_flag_number,0.018966539164260877
10,client_5,5,SPOOFING,9,Number,0.015000756795450383
10,client_5,5,SPOOFING,10,UDP,0.004196670726285278
10,server,,WEB,1,Tot sum,0.6083371276591459
10,server,,WEB,2,Variance,0.5408904302291937
10,server,,WEB,3,Tot size,0.4315132497383592
10,server,,WEB,4,IAT,0.2778254537113272
10,server,,WEB,5,AVG,0.2224627493417164
10,server,,WEB,6,Time_To_Live,0.09690588920247759
10,server,,WEB,7,Std,0.09321620590596792
10,server,,WEB,8,Min,0.055896004307791035
10,server,,WEB,9,Number,0.04616327857970947
10,server,,WEB,10,Max,0.028967801281298677
10,client_3,3,WEB,1,Tot sum,0.6639412755808834
10,client_3,3,WEB,2,IAT,0.6155681214693276
10,client_3,3,WEB,3,Variance,0.3393527949162251
10,client_3,3,WEB,4,AVG,0.1587278250756361
10,client_3,3,WEB,5,Tot size,0.1406854589343097
10,client_3,3,WEB,6,Std,0.11630332089785833
10,client_3,3,WEB,7,Time_To_Live,0.06742614647279954
10,client_3,3,WEB,8,Number,0.0296977098596171
10,client_3,3,WEB,9,Max,0.02788893698554058
10,client_3,3,WEB,10,ack_flag_number,0.015110241402041842
