round,client_id,num_examples,fedavg_weight,final_weight,warmup,server_f1_source_round,client_score,raw_shap_weight,importance::BENIGN,previous_server_f1::BENIGN,similarity::BENIGN,client_validation_f1::BENIGN,gain::BENIGN,peer_count::BENIGN,comparable::BENIGN,importance::DDOS,previous_server_f1::DDOS,similarity::DDOS,client_validation_f1::DDOS,gain::DDOS,peer_count::DDOS,comparable::DDOS,importance::DOS,previous_server_f1::DOS,similarity::DOS,client_validation_f1::DOS,gain::DOS,peer_count::DOS,comparable::DOS,importance::MIRAI,previous_server_f1::MIRAI,similarity::MIRAI,client_validation_f1::MIRAI,gain::MIRAI,peer_count::MIRAI,comparable::MIRAI,importance::RECON,previous_server_f1::RECON,similarity::RECON,client_validation_f1::RECON,gain::RECON,peer_count::RECON,comparable::RECON,importance::SPOOFING,previous_server_f1::SPOOFING,similarity::SPOOFING,client_validation_f1::SPOOFING,gain::SPOOFING,peer_count::SPOOFING,comparable::SPOOFING,importance::WEB,previous_server_f1::WEB,similarity::WEB,client_validation_f1::WEB,gain::WEB,peer_count::WEB,comparable::WEB
5,2,515452,0.2,0.22653453431610573,0,4,0.531844469857422,0.21950674111734853,0.03789790299590526,0.49612078003774374,0.9795732440978007,0.49819404658114336,0.002073266543399621,3,1,0.022005237197931814,0.8544301080240289,0.47559021962154835,0.6253807106598985,0.0,4,1,0.18801937196123258,6.499626271489389e-05,0.4782077253604939,0.564314171883893,0.564249175621178,2,1,0.18801937196123258,0.0003996003996003996,0.0,0.0,0.0,0,0,0.18801937196123258,0.07741477272727272,0.0,0.0,0.0,0,0,0.18801937196123258,0.0,0.0,0.0,0.0,0,0,0.18801937196123258,0.0,0.0,0.0,0.0,0,0
5,3,515452,0.2,0.20610977402250802,0,4,0.5038985639457962,0.19629120956001037,0.03789790299590526,0.49612078003774374,0.9528715271398901,0.0,0.0,3,1,0.022005237197931814,0.8544301080240289,0.889149267051732,0.7051328722242446,0.0,4,1,0.18801937196123258,6.499626271489389e-05,0.5473527401959346,0.20656455142231947,0.20649955515960458,2,1,0.18801937196123258,0.0003996003996003996,0.9754080431787939,0.9415692821368948,0.9411696817372944,1,1,0.18801937196123258,0.07741477272727272,0.0,0.0,0.0,0,0,0.18801937196123258,0.0,0.7575651054211007,0.5006218905472637,0.5006218905472637,1,1,0.18801937196123258,0.0,0.0,0.08271604938271605,0.08271604938271605,0,0
5,4,515452,0.2,0.18388769177851638,0,4,0.5510694097605211,0.23705275300770126,0.03789790299590526,0.49612078003774374,0.9668681353243699,0.0,0.0,3,1,0.022005237197931814,0.8544301080240289,0.9370448333374488,0.50050075112669,0.0,4,1,0.18801937196123258,6.499626271489389e-05,0.0,0.0,0.0,0,0,0.18801937196123258,0.0003996003996003996,0.0,0.0,0.0,0,0,0.18801937196123258,0.07741477272727272,0.9083849091157242,0.4985044865403789,0.42108971381310617,2,1,0.18801937196123258,0.0,0.0,0.0,0.0,0,0,0.18801937196123258,0.0,0.0,0.0,0.0,0,0
5,5,515452,0.2,0.2501504662993948,0,4,0.5724547242246195,0.25822310537410487,0.03789790299590526,0.49612078003774374,0.0,0.0,0.0,0,0,0.022005237197931814,0.8544301080240289,0.6682720438609254,0.5005634155502692,0.0,4,1,0.18801937196123258,6.499626271489389e-05,0.0,0.0,0.0,0,0,0.18801937196123258,0.0003996003996003996,0.0,0.0,0.0,0,0,0.18801937196123258,0.07741477272727272,0.8442347575086715,0.4984423676012461,0.4210275948739734,2,1,0.18801937196123258,0.0,0.0,0.0,0.0,0,0,0.18801937196123258,0.0,0.0,0.0,0.0,0,0
6,1,515452,0.2,0.12932227350843264,0,5,0.3251762532438238,0.09984395224137727,0.04540950473643847,0.44279995147397794,0.8252455636288328,0.5384063173007897,0.09560636582681176,3,1,0.0235720648666554,0.8530150670930731,0.6471346357662094,0.674970141614059,0.0,4,1,0.20107326493752326,6.499626271489389e-05,0.703671074943181,0.12010697787503039,0.1200419816123155,2,1,0.20107326493752326,0.0003996003996003996,0.9407200879998443,0.0,0.0,1,1,0.12672537064681316,0.15866851595006934,0.65860807089616,0.0,0.0,2,1,0.20107326493752326,0.0,0.5588170730603276,0.3416127934671657,0.3416127934671657,1,1,0.20107326493752326,0.0,0.0,0.0,0.0,0,0
6,2,515452,0.2,0.23990538831968392,0,5,0.5805613593777731,0.27731357735706913,0.04540950473643847,0.44279995147397794,0.8660759936146548,0.49881531363012843,0.056015362156150494,3,1,0.0235720648666554,0.8530150670930731,0.4133556826204777,0.6349734042553191,0.0,4,1,0.20107326493752326,6.499626271489389e-05,0.7227098301121522,0.5623478883321403,0.5622828920694254,2,1,0.20107326493752326,0.0003996003996003996,0.0,0.0,0.0,0,0,0.12672537064681316,0.15866851595006934,0.0,0.0,0.0,0,0,0.20107326493752326,0.0,0.0,0.0,0.0,0,0,0.20107326493752326,0.0,0.0,0.0,0.0,0,0
6,3,515452,0.2,0.20400614582824259,0,5,0.5033845773457253,0.2036579327092937,0.04540950473643847,0.44279995147397794,0.8911349032941226,0.13315093479252166,0.0,3,1,0.0235720648666554,0.8530150670930731,0.7109294421395917,0.7042560931247727,0.0,4,1,0.20107326493752326,6.499626271489389e-05,0.7522576374047515,0.20254274441034634,0.20247774814763145,2,1,0.20107326493752326,0.0003996003996003996,0.9407200879998443,0.9418493803622497,0.9414497799626493,1,1,0.12672537064681316,0.15866851595006934,0.0,0.0,0.0,0,0,0.20107326493752326,0.0,0.5588170730603276,0.4856059542199129,0.4856059542199129,1,1,0.20107326493752326,0.0,0.0,0.11156462585034013,0.11156462585034013,0,0
6,4,515452,0.2,0.18228609480210362,0,5,0.47615150526290606,0.1826386293729229,0.04540950473643847,0.44279995147397794,0.8833254915799875,0.0,0.0,3,1,0.0235720648666554,0.8530150670930731,0.5652312515694078,0.5,0.0,4,1,0.20107326493752326,6.499626271489389e-05,0.0,0.0,0.0,0,0,0.20107326493752326,0.0003996003996003996,0.0,0.0,0.0,0,0,0.12672537064681316,0.15866851595006934,0.8159045511754072,0.499001996007984,0.34033348005791464,2,1,0.20107326493752326,0.0,0.0,0.0,0.0,0,0,0.20107326493752326,0.0,0.0,0.0,0.0,0,0
6,5,515452,0.2,0.24448009754153732,0,5,0.5408097069989687,0.23654590831933703,0.04540950473643847,0.44279995147397794,0.0,0.0,0.0,0,0,0.0235720648666554,0.8530150670930731,0.6379784349894172,0.500626095667418,0.0,4,1,0.20107326493752326,6.499626271489389e-05,0.0,0.0,0.0,0,0,0.20107326493752326,0.0003996003996003996,0.0,0.0,0.0,0,0,0.12672537064681316,0.15866851595006934,0.807037677906009,0.49838026414154,0.33971174819147065,2,1,0.20107326493752326,0.0,0.0,0.0,0.0,0,0,0.20107326493752326,0.0,0.0,0.0,0.0,0,0
7,1,515452,0.2,0.12652559145590286,0,6,0.3160677671100296,0.09574173258811562,0.03655026609174039,0.516320474777448,0.9889940427928671,0.5349102308349957,0.018589756057547646,3,1,0.02206458081226202,0.8552916052337536,0.841608730230931,0.6821089023336214,0.0,4,1,0.1887165074172946,6.499415052645263e-05,0.6256605534647619,0.12712066905615294,0.12705567490562647,2,1,0.1887165074172946,0.0005993407252022775,0.9722954175556531,0.0,0.0,1,1,0.18651912342681926,0.10117810117810118,0.8049855677254781,0.0,0.0,2,1,0.1887165074172946,0.0,0.43213181108620385,0.3467128027681661,0.3467128027681661,1,1,0.1887165074172946,0.0,0.0,0.0,0.0,0,0
