round,class,client_id,class_examples,class_weight,class_shap_weight
7,BENIGN,4,1789,0.1470944950366485,0.20223804107336824
7,BENIGN,5,26561,0.27469858392887225,0.19509545129167977
7,DDOS,1,341991,0.20800723386086745,0.20354725272860277
7,DDOS,2,57981,0.14258221638522986,0.1976806733993814
7,DDOS,3,187864,0.19353420997180507,0.22959532278115155
7,DDOS,4,215204,0.18568098697741542,0.2028193479115271
7,DDOS,5,1059867,0.27019535280468227,0.1663574031793373
7,DOS,1,3279,0.1320527400059336,0.2121602620880947
7,DOS,2,27657,0.1814049279522364,0.21194871107211594
7,DOS,3,2609,0.11767452763838408,0.18901376332363887
7,DOS,4,53332,0.20925252718325826,0.20901240001459856
7,DOS,5,356149,0.3596152772201877,0.17786486350155198
7,MIRAI,1,55138,0.25189350183070874,0.19958581413476958
7,MIRAI,2,3315,0.13748887310445465,0.20038833657156616
7,MIRAI,3,7168,0.15489119504687388,0.20010063235570513
7,MIRAI,4,45697,0.23846396465049724,0.19999203567141316
7,MIRAI,5,32791,0.21726246536746546,0.1999331812665458
7,RECON,1,12816,0.23679171891726844,0.19517251551672754
7,RECON,2,1487,0.14786014961009952,0.2008859858900847
7,RECON,3,11433,0.2319575325932338,0.20095480461532012
7,RECON,4,2528,0.1628150778548787,0.20197889333994187
7,RECON,5,9535,0.2205755210245195,0.20100780063792573
7,SPOOFING,1,6746,0.22755168664528425,0.2049468623676188
7,SPOOFING,2,6043,0.21967086023225002,0.20257811784534085
7,SPOOFING,3,73,0.11151302434494323,0.19700348545444882
7,SPOOFING,4,3052,0.18700160929030746,0.205743209841333
7,SPOOFING,5,10956,0.2542628194872151,0.18972832449125854
7,WEB,1,347,0.20101837271185852,0.20313367357770196
7,WEB,2,11,0.12181832420948971,0.2082228023223848
7,WEB,3,398,0.21071837573443641,0.20841777724984198
7,WEB,4,613,0.23801390218091073,0.21166095806132615
7,WEB,5,729,0.22843102516330466,0.16856478878874512
8,BENIGN,1,21631,0.25818886268110985,0.19664334010288156
8,BENIGN,2,30,0.11613131100651569,0.22035536650475787
