round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1,personalized_loss,personalized_accuracy,personalized_balanced_accuracy,personalized_precision,personalized_recall,personalized_f1
3,5,28325,0.5569508671760559,0.8564518976169462,0.4229182353986456,0.4567540354280315,0.4229182353986456,0.4223194630254222,,,,,,
4,1,306280,0.3736983835697174,0.9550868486352357,0.47096276079393773,0.4092602129903785,0.47096276079393773,0.4046969134890928,,,,,,
4,2,29801,0.7387823462486267,0.4947484983725378,0.425774194327875,0.4013533659882376,0.425774194327875,0.2536952603221716,,,,,,
4,3,176718,0.3837583363056183,0.9390271506015233,0.42807198043927575,0.4242436996315223,0.42807198043927575,0.3734913228508596,,,,,,
4,4,103193,0.9784220457077026,0.17828728692837692,0.42162158284393425,0.27960088145746853,0.42162158284393425,0.11194820633627359,,,,,,
4,5,28325,0.5632094144821167,0.8567696381288614,0.4284877910816832,0.4550304781187257,0.4284877910816832,0.42411365022570674,,,,,,
5,1,306280,0.34096378087997437,0.9679606895651038,0.4741162691018686,0.40871883067530607,0.4741162691018686,0.4207205734365956,,,,,,
5,2,29801,0.7438817620277405,0.47293714976007517,0.4375632875849565,0.4028068148518388,0.4375632875849565,0.24465745702278446,,,,,,
5,3,176718,0.3603106439113617,0.9464400909924287,0.4308914807034194,0.4323324929132602,0.4308914807034194,0.36718375041584517,,,,,,
5,4,103193,0.9896920919418335,0.13485410832130088,0.41638631254210334,0.2800627074727563,0.41638631254210334,0.09943186243581734,,,,,,
5,5,28325,0.5437568426132202,0.851297440423654,0.43543825050255713,0.45984198283671834,0.43543825050255713,0.4160912048026172,,,,,,
6,1,306280,0.3550177216529846,0.9444658482434374,0.4818269601976794,0.4176157336561099,0.4818269601976794,0.413740700664374,,,,,,
6,2,29801,0.7091138362884521,0.5197141035535721,0.4298273795545974,0.3991184411927937,0.4298273795545974,0.2627672309189776,,,,,,
6,3,176718,0.3645310699939728,0.9314444482169332,0.4362365135356241,0.43112519299094226,0.4362365135356241,0.3855419446545685,,,,,,
6,4,103193,0.930939793586731,0.22335817351952167,0.42266086032041894,0.28217795645943,0.42266086032041894,0.1274759569824452,,,,,,
6,5,28325,0.5049164891242981,0.8566990291262135,0.4369225314412657,0.4524797425436905,0.4369225314412657,0.4349606206282946,,,,,,
7,1,306280,0.34227004647254944,0.9646695833877498,0.4871911617678932,0.42252878426043433,0.4871911617678932,0.43879184614201205,,,,,,
7,2,29801,0.7272524237632751,0.4997483305929331,0.4348262715462691,0.40421867303251846,0.4348262715462691,0.25987751488053784,,,,,,
7,3,176718,0.361009418964386,0.9440407881483494,0.4465055444607414,0.4399440174420638,0.4465055444607414,0.3831740648318523,,,,,,
7,4,103193,0.9598222970962524,0.1816402275348134,0.43446948808246616,0.2841510539263953,0.43446948808246616,0.11986506716555793,,,,,,
7,5,28325,0.5144091248512268,0.8476963812886144,0.447337707817435,0.4592448588034991,0.447337707817435,0.42843537081462446,,,,,,
8,1,306280,0.3532295823097229,0.9615221366070262,0.479383626412796,0.42291397842760103,0.479383626412796,0.4253796554496891,,,,,,
8,2,29801,0.6941738128662109,0.5008221200630851,0.4299267336187421,0.3988154277915913,0.4299267336187421,0.2549370951867556,,,,,,
8,3,176718,0.36377936601638794,0.9442614787401397,0.4379761234218493,0.4386661314490477,0.4379761234218493,0.3896628288658722,,,,,,
8,4,103193,0.9003029465675354,0.18529357611465894,0.4244466324056515,0.2843388532370734,0.4244466324056515,0.12258351099700088,,,,,,
8,5,28325,0.49977993965148926,0.8618534863195058,0.4398068957319933,0.461670118269328,0.4398068957319933,0.43351125444915894,,,,,,
9,1,306280,0.3495664894580841,0.957199294762962,0.47688239872045873,0.4244173178170002,0.47688239872045873,0.42147988674331366,,,,,,
9,2,29801,0.7040401697158813,0.5118620180530855,0.42976997444408077,0.4004160171999377,0.42976997444408077,0.25964675468183884,,,,,,
9,3,176718,0.3563121259212494,0.9419640330922713,0.43670279209697704,0.4406497459234148,0.43670279209697704,0.39227155484619897,,,,,,
9,4,103193,0.9292357563972473,0.20460690163092457,0.42645380079104295,0.2852135877114723,0.42645380079104295,0.12810314423750171,,,,,,
9,5,28325,0.4860791862010956,0.8642188879082083,0.4406558611576461,0.46484525713823754,0.4406558611576461,0.4387025286465037,,,,,,
10,1,306280,0.3710010349750519,0.9488964346349745,0.4958609935692705,0.42785160551272006,0.4958609935692705,0.4369140655228581,0.13557203114032745,0.9802925427713204,0.4841805038971837,0.4284817777724727,0.4841805038971837,0.4509500326153305
10,2,29801,0.6750689148902893,0.5347136002147579,0.43190621683212355,0.40272236092573505,0.43190621683212355,0.2755379663394367,0.6046478748321533,0.7645045468272876,0.47896872518090994,0.4316912860293523,0.47896872518090994,0.3614335899355429
10,3,176718,0.3798160254955292,0.9331477268869045,0.4518745153049334,0.4371921633235449,0.4518745153049334,0.39347159012627597,0.3407534956932068,0.9531796421417174,0.41151004685329134,0.4416678077458771,0.41151004685329134,0.4038154873742317
10,4,103193,0.8613040447235107,0.24483249832837498,0.43948234098646577,0.2856839716117272,0.43948234098646577,0.13951540802373755,0.5001348257064819,0.8316067950345469,0.44622809818843395,0.3418143311601759,0.44622809818843395,0.31700794418008216
10,5,28325,0.5066037178039551,0.8522153574580759,0.4536725053106595,0.45712895009175725,0.4536725053106595,0.4436243373997095,0.5194656252861023,0.846531332744925,0.4600085956757005,0.454708891301131,0.4600085956757005,0.44887280304449123
