round,client_id,class,feature,class_shap_value
1,3,BRUTEFORCE,ICMP,2.1573954491405088e-05
1,3,BRUTEFORCE,IGMP,2.396691627382097e-08
1,3,BRUTEFORCE,IPv,1.0758692215201644e-06
1,3,BRUTEFORCE,LLC,3.5984227178037854e-06
1,3,BRUTEFORCE,Tot sum,0.04050350852376141
1,3,BRUTEFORCE,Min,0.00012137778229046604
1,3,BRUTEFORCE,Max,0.0003545228835719172
1,3,BRUTEFORCE,AVG,0.002657457423629239
1,3,BRUTEFORCE,Std,0.0026878602962824515
1,3,BRUTEFORCE,Tot size,0.002123618655605242
1,3,BRUTEFORCE,IAT,0.013368592543793056
1,3,BRUTEFORCE,Number,0.0029927924942967365
1,3,BRUTEFORCE,Variance,0.033030689822044226
1,4,BRUTEFORCE,Header_Length,2.6927150908306886e-05
1,4,BRUTEFORCE,Protocol Type,3.994443911796708e-05
1,4,BRUTEFORCE,Time_To_Live,0.0016724523256613833
1,4,BRUTEFORCE,Rate,4.132107851368971e-05
1,4,BRUTEFORCE,fin_flag_number,1.7374110659243158e-07
1,4,BRUTEFORCE,syn_flag_number,0.0003379383445803796
1,4,BRUTEFORCE,rst_flag_number,1.7857187231129502e-07
1,4,BRUTEFORCE,psh_flag_number,1.4816978575993289e-05
1,4,BRUTEFORCE,ack_flag_number,0.014560054823596147
1,4,BRUTEFORCE,ece_flag_number,0.0
1,4,BRUTEFORCE,cwr_flag_number,0.0
1,4,BRUTEFORCE,ack_count,0.00012900811892109233
1,4,BRUTEFORCE,syn_count,0.0004750277431128325
1,4,BRUTEFORCE,fin_count,3.3263447404299763e-06
1,4,BRUTEFORCE,rst_count,1.316591224167496e-05
1,4,BRUTEFORCE,HTTP,3.794118013018301e-08
1,4,BRUTEFORCE,HTTPS,1.7799519918426654e-05
1,4,BRUTEFORCE,DNS,7.62959971325472e-06
1,4,BRUTEFORCE,Telnet,0.0
1,4,BRUTEFORCE,SMTP,0.0
1,4,BRUTEFORCE,SSH,1.0758271139366116e-05
1,4,BRUTEFORCE,IRC,0.0
1,4,BRUTEFORCE,TCP,3.8504208278400395e-05
1,4,BRUTEFORCE,UDP,0.0004707713945094838
1,4,BRUTEFORCE,DHCP,0.0
1,4,BRUTEFORCE,ARP,4.301829449104844e-07
1,4,BRUTEFORCE,ICMP,8.446717198684617e-07
1,4,BRUTEFORCE,IGMP,0.0
1,4,BRUTEFORCE,IPv,7.625141051903483e-08
1,4,BRUTEFORCE,LLC,8.91887452780793e-08
1,4,BRUTEFORCE,Tot sum,0.03023439857061021
1,4,BRUTEFORCE,Min,0.00021169829362861493
1,4,BRUTEFORCE,Max,0.0006845870560937328
1,4,BRUTEFORCE,AVG,0.00781139130340307
1,4,BRUTEFORCE,Std,0.0036217551241861656
1,4,BRUTEFORCE,Tot size,0.0035627689445391296
1,4,BRUTEFORCE,IAT,0.04148474920289402
1,4,BRUTEFORCE,Number,0.014056768836621814
1,4,BRUTEFORCE,Variance,0.03676021668507019
1,5,BRUTEFORCE,Header_Length,2.7173582770956274e-05
1,5,BRUTEFORCE,Protocol Type,8.294126500452138e-06
1,5,BRUTEFORCE,Time_To_Live,0.00044853511014935065
1,5,BRUTEFORCE,Rate,2.6486773785450167e-05
1,5,BRUTEFORCE,fin_flag_number,1.636791315595687e-07
1,5,BRUTEFORCE,syn_flag_number,0.0005978798701562482
1,5,BRUTEFORCE,rst_flag_number,3.2015281450359365e-07
1,5,BRUTEFORCE,psh_flag_number,1.97758118654634e-06
1,5,BRUTEFORCE,ack_flag_number,0.0021311743140358884
1,5,BRUTEFORCE,ece_flag_number,0.0
1,5,BRUTEFORCE,cwr_flag_number,0.0
1,5,BRUTEFORCE,ack_count,2.4979320187412668e-05
1,5,BRUTEFORCE,syn_count,0.00040097646294725566
1,5,BRUTEFORCE,fin_count,5.37584617482878e-05
1,5,BRUTEFORCE,rst_count,0.00025101711496517965
1,5,BRUTEFORCE,HTTP,4.2293449031838295e-08
1,5,BRUTEFORCE,HTTPS,2.603097497910767e-06
1,5,BRUTEFORCE,DNS,1.9784358377683552e-07
1,5,BRUTEFORCE,Telnet,0.0
1,5,BRUTEFORCE,SMTP,0.0
1,5,BRUTEFORCE,SSH,5.9013433482135724e-06
1,5,BRUTEFORCE,IRC,0.0
1,5,BRUTEFORCE,TCP,1.3617341421312546e-05
1,5,BRUTEFORCE,UDP,0.00011223267737276998
1,5,BRUTEFORCE,DHCP,0.0
1,5,BRUTEFORCE,ARP,1.7378288624803062e-07
1,5,BRUTEFORCE,ICMP,1.024103364544171e-05
1,5,BRUTEFORCE,IGMP,0.0
1,5,BRUTEFORCE,IPv,5.9511241629062184e-08
1,5,BRUTEFORCE,LLC,7.101372179046938e-08
1,5,BRUTEFORCE,Tot sum,0.003064708567296748
1,5,BRUTEFORCE,Min,0.00018477791289868152
1,5,BRUTEFORCE,Max,0.00014657381798315327
1,5,BRUTEFORCE,AVG,0.002425708342343569
1,5,BRUTEFORCE,Std,0.00016080585337476804
1,5,BRUTEFORCE,Tot size,0.0014667025359813124
1,5,BRUTEFORCE,IAT,0.0015703334046293094
1,5,BRUTEFORCE,Number,0.0016465334940676257
1,5,BRUTEFORCE,Variance,0.014659611886600032
1,1,DDOS,Header_Length,0.002325317993563658
1,1,DDOS,Protocol Type,0.0008784669264969124
1,1,DDOS,Time_To_Live,0.0014097054173362266
1,1,DDOS,Rate,0.0014820042328210548
1,1,DDOS,fin_flag_number,4.70231863346271e-05
1,1,DDOS,syn_flag_number,0.0068924006074666975
1,1,DDOS,rst_flag_number,0.0001111522050905478
1,1,DDOS,psh_flag_number,3.708408848979161e-05
1,1,DDOS,ack_flag_number,0.0140105907805264
1,1,DDOS,ece_flag_number,0.0
1,1,DDOS,cwr_flag_number,0.0
1,1,DDOS,ack_count,0.011429687056079274
1,1,DDOS,syn_count,0.017213648778852075
1,1,DDOS,fin_count,0.006707435369025916
1,1,DDOS,rst_count,0.008820451574865728
1,1,DDOS,HTTP,4.3327257208147786e-05
1,1,DDOS,HTTPS,1.7202584058395586e-05
1,1,DDOS,DNS,1.7028967347343382e-08
1,1,DDOS,Telnet,0.0
1,1,DDOS,SMTP,0.0
1,1,DDOS,SSH,0.0
1,1,DDOS,IRC,0.0
1,1,DDOS,TCP,0.0003275071427196963
1,1,DDOS,UDP,0.0033585275927180192
1,1,DDOS,DHCP,0.0
1,1,DDOS,ARP,7.932607790195334e-06
1,1,DDOS,ICMP,0.0025858395571049186
1,1,DDOS,IGMP,9.68774500620384e-08
1,1,DDOS,IPv,5.07504918232371e-06
1,1,DDOS,LLC,3.052647190315838e-06
1,1,DDOS,Tot sum,0.11111209406517446
1,1,DDOS,Min,0.0003464955781964818
1,1,DDOS,Max,0.02136363985046046
1,1,DDOS,AVG,0.012158461287617684
1,1,DDOS,Std,0.025899918127106503
1,1,DDOS,Tot size,0.0073844230268150565
1,1,DDOS,IAT,0.001626578439027071
1,1,DDOS,Number,0.0008276576903881505
1,1,DDOS,Variance,0.16947045214474202
1,2,DDOS,Header_Length,0.048328572699028884
1,2,DDOS,Protocol Type,0.0027595832128099575
1,2,DDOS,Time_To_Live,0.0032278606519867024
