client_id,feature,server_shap,client_shap,absolute_difference
5,IGMP,0.0,0.0,0.0
5,IPv,2.1392050293403643e-07,4.40232602162585e-06,4.188405518691814e-06
5,LLC,1.3294025426585709e-07,2.078014076679381e-06,1.945073822413524e-06
5,Tot sum,0.08696625464072127,0.25233915559520026,0.16537290095447899
5,Min,0.0046764790993798966,0.00738414482859433,0.0027076657292144334
5,Max,0.0037762391569036557,0.00567683691543266,0.001900597758529004
5,AVG,0.07464789175703107,0.13206330271864317,0.057415410961612096
5,Std,0.009843910859809029,0.025838648161516174,0.015994737301707147
5,Tot size,0.05475370806515501,0.12057415535750807,0.06582044729235306
5,IAT,0.0018477492307721831,0.04487313777621438,0.043025388545442196
5,Number,0.0010641818029051473,0.009435743563443566,0.008371561760538418
5,Variance,0.05699135345395973,0.09993856854052864,0.04294721508656891
