round,client_id,num_examples,size_weight,consensus_alignment,shap_stability,shap_quality,validation_f1,utility_score,utility_weight,final_weight,local_loss,local_accuracy,local_balanced_accuracy,local_precision,local_recall,local_f1,shap_source_round,shap_calculated
6,2,119203,0.04625186923466723,0.9596479828920776,1.0,0.9717535880244543,0.3558949258239496,0.3458421711291201,0.1829208837346963,0.07358567213467304,0.4100968837738037,0.8386631321096607,0.4597640380329676,0.48744727767708806,0.4597640380329676,0.46110506130201867,5,0
6,3,706868,0.27427133798789255,0.9950465066602384,1.0,0.9965325546621668,0.41269043955301365,0.41125945801241726,0.21752102486020208,0.2629212753623545,0.46130433678627014,0.6900315757308254,0.4963405121242168,0.42701265960223533,0.4963405121242168,0.41195184429176634,5,0
6,4,412772,0.16015936316814228,0.992422009935265,1.0,0.9946954069546854,0.3177169107688399,0.31603155185359666,0.16715361971147386,0.1615582144768086,0.4500091075897217,0.8603102923647922,0.4343556880674936,0.29916337339488236,0.4343556880674936,0.32965659084103055,5,0
6,5,113298,0.04396067448427748,0.9944305189812245,1.0,0.9961013632868572,0.4883343304825449,0.4864304923334376,0.2572800628756052,0.08662455216254303,0.5698500871658325,0.7129744042365401,0.5357161652714483,0.4760772395810626,0.5357161652714483,0.4614199715399834,5,0
7,1,1225117,0.47535675512502046,0.7636226208427657,1.0,0.8345358345899359,0.40029496690095767,0.33406049428484147,0.17425490249766792,0.41513638459954993,0.03462991490960121,0.9884582734752514,0.5000396138735721,0.49701816942651833,0.5000396138735721,0.4966248997229096,5,0
7,2,119203,0.04625186923466723,0.9596479828920776,1.0,0.9717535880244543,0.3609670816288169,0.3507710567315189,0.1829715795057074,0.07359581128887527,0.3805001676082611,0.8593671353310292,0.46995264326366926,0.49785957569095957,0.46995264326366926,0.4753734816935471,5,0
7,3,706868,0.27427133798789255,0.9950465066602384,1.0,0.9965325546621668,0.41679573768112854,0.4153505212436774,0.21665795812407374,0.2627486620151288,0.5088167190551758,0.6753754569426996,0.4948730387577927,0.4325288079575156,0.4948730387577927,0.4095527333334431,5,0
7,4,412772,0.16015936316814228,0.992422009935265,1.0,0.9946954069546854,0.32749370579926157,0.3257564849650945,0.1699233087920129,0.16211215229291642,0.38384222984313965,0.8885292607056681,0.4351471992032586,0.354342106454847,0.4351471992032586,0.344942727191894,5,0
7,5,113298,0.04396067448427748,0.9944305189812245,1.0,0.9961013632868572,0.49306317641543507,0.491140902213963,0.2561922510805381,0.08640698980352961,0.5670387148857117,0.7119858781994705,0.5446034452197804,0.4776193235126497,0.5446034452197804,0.4709159310331854,5,0
8,1,1225117,0.47535675512502046,0.7636226208427657,1.0,0.8345358345899359,0.4011375956964859,0.3347636982099671,0.17307850727428806,0.414901105554874,0.03496669977903366,0.987753036437247,0.5078884163239155,0.4896734922607152,0.5078884163239155,0.49821501727835926,5,0
8,2,119203,0.04625186923466723,0.9596479828920776,1.0,0.9717535880244543,0.38438389398054573,0.3735264281544068,0.19311949580600163,0.0756253945489341,0.3781684637069702,0.8582262340189927,0.4859859585749724,0.4916065376237112,0.4859859585749724,0.4866034943230269,5,0
8,3,706868,0.27427133798789255,0.9950465066602384,1.0,0.9965325546621668,0.41555767248804937,0.4141167489739799,0.21410537980358438,0.26223814635103093,0.48680782318115234,0.6800608879684016,0.5018245425585486,0.4322579606880797,0.5018245425585486,0.4166954496845856,5,0
8,4,412772,0.16015936316814228,0.992422009935265,1.0,0.9946954069546854,0.32258751544409225,0.3208763199531622,0.16589849728069064,0.16130718999065197,0.41876840591430664,0.8812031823864022,0.43338668549088244,0.3121360376520209,0.43338668549088244,0.34074620987258364,5,0
8,5,113298,0.04396067448427748,0.9944305189812245,1.0,0.9961013632868572,0.49281064696080923,0.49088935727994015,0.25379811983543527,0.08592816355450904,0.520524263381958,0.7213415710503089,0.5359601801764493,0.48797721890589885,0.5359601801764493,0.46822738122459273,5,0
9,1,1225117,0.47535675512502046,0.7636226208427657,1.0,0.8345358345899359,0.40569298464552483,0.3385653335284351,0.17191088159450177,0.4146675804189167,0.033810101449489594,0.9887880370902442,0.5070139230639592,0.4971335862332459,0.5070139230639592,0.5020004318681831,5,0
9,2,119203,0.04625186923466723,0.9596479828920776,1.0,0.9717535880244543,0.36577357903732977,0.35544178783407154,0.18048011727978383,0.07309751884369056,0.37931352853775024,0.8561457669205731,0.48047691277742033,0.4951116993360084,0.48047691277742033,0.4837657506251435,5,0
9,3,706868,0.27427133798789255,0.9950465066602384,1.0,0.9965325546621668,0.4183431436508508,0.41689256166778416,0.21168253423819527,0.2617535772379531,0.4790706932544708,0.6772598150726016,0.4959966229041736,0.43523884059554807,0.4959966229041736,0.41098117008901686,5,0
9,4,412772,0.16015936316814228,0.992422009935265,1.0,0.9946954069546854,0.36383037426532394,0.3619004021923219,0.18375956138776267,0.16487940281206637,0.4122329354286194,0.8866202164875524,0.4530118899723926,0.37695488931044807,0.4530118899723926,0.3816034446015546,5,0
9,5,113298,0.04396067448427748,0.9944305189812245,1.0,0.9961013632868572,0.49856716687694264,0.4966234346161886,0.25216690549975634,0.08560192068737325,0.5480746030807495,0.7112797881729921,0.546866043018835,0.49038928073557697,0.546866043018835,0.47610268031623326,5,0
10,1,1225117,0.47535675512502046,0.8087422782691384,0.9777221097015043,0.8594362276988481,0.40489143390016596,0.34797836657873615,0.17527449174566015,0.41534030244914844,0.03243959695100784,0.989062295938357,0.5047156240280215,0.4982380537354773,0.5047156240280215,0.5005972067891309,10,1
10,2,119203,0.04625186923466723,0.9946048341154061,0.9533336738385331,0.9822234860323441,0.38112365174493257,0.37434860182628477,0.18855701164961447,0.07471289771765668,0.3830294907093048,0.8561457669205731,0.4852510846757101,0.4938529334464765,0.4852510846757101,0.486635107859155,10,1
10,3,706868,0.27427133798789255,0.9930663340998739,0.9788255092645616,0.9887940866492801,0.4237802643453006,0.41903141942330197,0.21106346290140274,0.2616297629705946,0.41553840041160583,0.7017394945619575,0.4998371252684872,0.4344835031020284,0.4998371252684872,0.4180823716478327,10,1
10,4,412772,0.16015936316814228,0.9661962635225753,0.937986672422464,0.9577333861925418,0.3578249429885364,0.3427008943125642,0.17261626250500473,0.16265074303551477,0.410954087972641,0.8841297374821936,0.4546589725601726,0.38183189342785057,0.4546589725601726,0.3709748574820212,10,1
10,5,113298,0.04396067448427748,0.9882881956437359,0.9855454131482934,0.9874653608951031,0.5076375360143273,0.5012744827042885,0.25248877119831786,0.08566629382708556,0.4996843636035919,0.7281200353045013,0.546275232413201,0.49643937725602466,0.546275232413201,0.48441759948403873,10,1
