round,client_id,num_examples,loss,accuracy,balanced_accuracy,precision,recall,f1
8,1,128863,0.3977333605289459,0.8606814989562559,0.5188208964639598,0.5950380245064387,0.5188208964639598,0.4813446361126729
8,2,128863,0.6091831922531128,0.5591597277729061,0.5087717768079983,0.5858083882882941,0.5087717768079983,0.46223795150575014
8,3,128863,0.4503141939640045,0.8024879135205606,0.504129100951874,0.5845648400726724,0.504129100951874,0.46534741067466195
8,4,128863,0.3515515923500061,0.9268603090103443,0.5032700857756335,0.45265609401993495,0.5032700857756335,0.3984444945780882
8,5,128863,0.3142538070678711,0.9548590363409202,0.474757060629494,0.28776403527268396,0.474757060629494,0.2958630486975757
9,1,128863,0.3918691873550415,0.8638786928753793,0.5151783874185313,0.5975598445794162,0.5151783874185313,0.4780305458302378
9,2,128863,0.6063022017478943,0.5470538478849631,0.5065140393859241,0.5938729693927183,0.5065140393859241,0.4631314889185195
9,3,128863,0.4359840452671051,0.8043348362214134,0.5026374205681663,0.5924914586940256,0.5026374205681663,0.46604055614596235
9,4,128863,0.33909255266189575,0.9362966871794076,0.5019334093788325,0.44785928496388966,0.5019334093788325,0.405759442904296
9,5,128863,0.30478379130363464,0.9645282198924439,0.4728683888510959,0.25798853989323667,0.4728683888510959,0.2916074854907468
10,1,128863,0.39115679264068604,0.8598433995793983,0.5229412039649125,0.5844102718566605,0.5229412039649125,0.4865908240813718
10,2,128863,0.5917101502418518,0.5720028247053072,0.5137980455742691,0.6134341453951733,0.5137980455742691,0.482461590318576
10,3,128863,0.4389744699001312,0.8033337730768335,0.5069062117848216,0.5851087615336289,0.5069062117848216,0.4685734928002128
10,4,128863,0.3508211374282837,0.9222585226170429,0.5052329574773177,0.45316299813621497,0.5052329574773177,0.39741292046574717
10,5,128863,0.31587642431259155,0.94983820025919,0.47938350553525133,0.2894813404092436,0.47938350553525133,0.2993068495370813
