round,client_id,num_examples,fedavg_weight,final_weight,warmup,client_score,raw_shap_weight,importance::BENIGN,reliability::BENIGN,similarity::BENIGN,gain::BENIGN,importance::DDOS,reliability::DDOS,similarity::DDOS,gain::DDOS,importance::DOS,reliability::DOS,similarity::DOS,gain::DOS,importance::MIRAI,reliability::MIRAI,similarity::MIRAI,gain::MIRAI,importance::RECON,reliability::RECON,similarity::RECON,gain::RECON,importance::SPOOFING,reliability::SPOOFING,similarity::SPOOFING,gain::SPOOFING,importance::WEB,reliability::WEB,similarity::WEB,gain::WEB
3,5,515452,0.2,0.19357149364184528,0,0.3577670411863192,0.157143290945635,0.06978674028728249,0.11749460043196544,0.8027339113096508,0.0,0.052087545504016584,0.6817248459958932,0.41021684001705166,0.0,0.1645409139918663,0.0,0.9776602712688581,0.0,0.03919116254531621,0.9340077071290944,0.9789264317295839,0.0,0.16670490883706576,0.5138473540501886,0.8715916259282601,0.2929938564698982,0.1395151070297583,0.0010712372790573112,0.8523322434306614,0.0,0.3681736218046943,0.0,0.9297009208346625,0.0
4,1,515452,0.2,0.2024486640559128,0,0.45445748918151696,0.2058243918417199,0.05907423780881557,0.33004602235371466,0.9148359270456461,0.0,0.043035803998300405,0.7287244401168452,0.6453146136336569,0.021501503156727608,0.13257288634049144,0.3942271173566274,0.9512090467223808,0.16464844151827832,0.032319814719513416,0.9422709923664122,0.9938565776990813,0.000560528916818348,0.1649477729395565,0.0,0.9595695649692977,0.0,0.2636904072121429,0.49422222222222223,0.8666064190155232,0.3787993366500829,0.3043590769811798,0.09558823529411764,0.9808730132738868,0.09558823529411764
4,2,515452,0.2,0.2105195163453556,0,0.510586343711055,0.257633686579485,0.05907423780881557,0.36138079827400216,0.9275954740102775,0.0,0.043035803998300405,0.6345895020188426,0.8563365534368325,0.0,0.13257288634049144,0.7626190958848571,0.8388443231241216,0.533040420046508,0.032319814719513416,0.9748272458045409,0.9811302001076702,0.03311678235494708,0.1649477729395565,0.1721311475409836,0.9579967114905407,0.0,0.2636904072121429,0.5246995994659546,0.9458692267991742,0.40927671389381526,0.3043590769811798,0.08187134502923976,0.9922639650422607,0.08187134502923976
4,3,515452,0.2,0.2088298713687869,0,0.48051876666201054,0.22843882458115147,0.05907423780881557,0.532626427406199,0.8120998626660281,0.017411863036888242,0.043035803998300405,0.7380028588931999,0.9263201655404083,0.03077992193308232,0.13257288634049144,0.4855852726641195,0.9255714905839059,0.2560065968257704,0.032319814719513416,0.9422709923664122,0.9838874272076675,0.000560528916818348,0.1649477729395565,0.6136121186259867,0.9760475028913507,0.42909366678080224,0.2636904072121429,0.2897800776196636,0.9281502324289761,0.1743571920475243,0.3043590769811798,0.0,0.959829683080409,0.0
4,4,515452,0.2,0.1896175445216028,0,0.38227622796030314,0.15420737593730788,0.05907423780881557,0.5015521064301552,0.8799244248532188,0.0,0.043035803998300405,0.6927138331573389,0.721149513596008,0.0,0.13257288634049144,0.07084729535662997,0.9498946707574643,0.0,0.032319814719513416,0.9414295959837438,0.9831070945503717,0.0,0.1649477729395565,0.594448449891853,0.9923893281278034,0.40992999804666846,0.2636904072121429,0.0,0.9572209921311132,0.0,0.3043590769811798,0.0,0.8000393659883295,0.0
4,5,515452,0.2,0.18858440370834206,0,0.38177046384059266,0.1538957210603357,0.05907423780881557,0.0,0.8592439438846398,0.0,0.043035803998300405,0.6831191088260496,0.5355597645619071,0.0,0.13257288634049144,0.0,0.8984792728748265,0.0,0.032319814719513416,0.9265858873841768,0.9824400877086296,0.0,0.1649477729395565,0.5055369559618852,0.9824976827888048,0.3210185041167007,0.2636904072121429,0.09842719431760527,0.920098130068568,0.0,0.3043590769811798,0.06584362139917696,0.9199866304123383,0.06584362139917696
5,1,515452,0.2,0.20416632454087197,0,0.4574913119476948,0.21634839801155328,0.0707672098465088,0.37725962798008905,0.9766874425379517,0.0,0.054252647592610836,0.7380660954712362,0.6209476097528387,0.034086448006217185,0.18576308241340242,0.48596187175043326,0.9385636633580342,0.2803625716629442,0.040536230277446836,0.9433691756272401,0.9969245219004864,0.0011809290911675152,0.13389866349788798,0.0,0.8258992219618042,0.0,0.13285456910924223,0.5243497992668877,0.9501256031255616,0.23687184512226694,0.38192759726290093,0.13043478260869565,0.9734061384661888,0.06793478260869565
5,2,515452,0.2,0.21131264232001457,0,0.46876350147226326,0.2263265391884378,0.0707672098465088,0.5389835202880487,0.9731026883325783,0.0,0.054252647592610836,0.6249149081007488,0.4459570891035389,0.0,0.18576308241340242,0.7442143727161997,0.9237988754638016,0.5386150726287107,0.040536230277446836,0.9541373453045378,0.9937005279103807,0.011949098768465172,0.13389866349788798,0.19146067415730336,0.8709268758847853,0.0,0.13285456910924223,0.31591937474290416,0.9338027530760381,0.028441420598283362,0.38192759726290093,0.06172839506172839,0.9961423826501491,0.0
5,3,515452,0.2,0.21235433551630706,0,0.48462997982316447,0.24115617038770829,0.0707672098465088,0.5262633806323127,0.9417535109133013,0.0,0.054252647592610836,0.7370558375634517,0.779561937719071,0.033076190098432656,0.18576308241340242,0.4763572679509632,0.9438874476320155,0.27075796786347417,0.040536230277446836,0.9433691756272401,0.9910886951796796,0.0011809290911675152,0.13389866349788798,0.6263668248401073,0.8111328553457018,0.3411305220379325,0.13285456910924223,0.505739586749754,0.962473611797446,0.21826163260513326,0.38192759726290093,0.0,0.9903996639146995,0.0
5,4,515452,0.2,0.1874076966692954,0,0.3890006487252059,0.16450277002782307,0.0707672098465088,0.5325305884637793,0.7825741255896173,0.0,0.054252647592610836,0.6960227272727273,0.7801352194301809,0.0,0.18576308241340242,0.11617100371747212,0.9322880738899819,0.0,0.040536230277446836,0.9423858474778867,0.993161945632051,0.00019760094181409116,0.13389866349788798,0.6058006535947712,0.9863810070357439,0.3205643507925964,0.13285456910924223,0.0,0.9452011294637668,0.0,0.38192759726290093,0.0,0.8867572222910549,0.0
